,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,0.9216956244113633,0.05548408303205532,0.9690458746902745,0.4734608258940486,0.798630368441291,0.3100536360832498
1,0.8804585106116976,0.0985891724472997,0.9637067411079432,0.58139217068679,0.7416234699267564,0.4503512243771786
2,0.8845722194779921,0.38703402048319324,0.9602541269662974,0.6300229958360432,0.7814291593754465,0.3939874683985893
3,0.8719412203922859,0.3510991246862065,0.9574536485130242,0.6243129721409466,0.7772956567802732,0.3623891366371215
4,0.8787830721107267,0.3076020952207521,0.9593553497200551,0.6010198364438497,0.8231351388622191,0.3539289039514381
5,0.9210455048862433,0.35248136138745534,0.9677953439228099,0.6216510225368613,0.8056539524157736,0.4421343678919864
6,0.8868352802225662,0.458130960760586,0.9661920174072985,0.6865986961871662,0.7958579411212947,0.38935232171154704
7,0.8825235236209266,0.5698086711451966,0.9660757670624672,0.7810386083662931,0.8231351388622191,0.47101796515341937
8,0.8997038531083469,0.14541770098037132,0.9643439471985961,0.4174909183647701,0.755528909987883,0.24769115774845837
9,0.9320208426287387,0.18510401483799332,0.9750932482270305,0.5136545416652665,0.7963400338907358,0.3032439905437184
10,0.9391138932688126,0.026268326816393683,0.9776684290293556,0.3755246398942553,0.8469042230591037,0.18287478001988983
11,0.9219328957720817,0.15555370273621671,0.9731905465764886,0.5164143407683747,0.8032601097076174,0.31787911933999236
12,0.9031253319206848,0.39352465028073147,0.9737390776734444,0.6474817015906412,0.8212275229980952,0.3837375336218711
13,0.9007453616455412,0.42738292624123964,0.972586751522681,0.6776061169284414,0.7921562562121653,0.3653240223040186
14,0.887230050324538,0.20888133773757978,0.9655195312428339,0.4998665340936605,0.7612502319926163,0.3484510929203092
15,0.9102868880664352,0.08942961396364357,0.9652250551919254,0.4402575708071887,0.8153447587420452,0.3930701505802731
16,0.8856118806975357,0.2422468339473135,0.9635965267800597,0.510689851175657,0.7736803085454093,0.27083986408009
17,0.9093321486702896,0.1520754290790729,0.9639746054162628,0.5037153348235015,0.7967752431288544,0.24535992073600635
18,0.8706386688207064,0.23942345458023617,0.9612804883763011,0.5616125811131198,0.7274904393785193,0.38839835123585625
19,0.8625318573380901,0.34025109027388944,0.9588394590151378,0.5921305582531995,0.8037605210028465,0.4364942636271115
20,0.862817170426727,0.35466902375303244,0.9509951415495692,0.6917177156236316,0.6955065360272248,0.461363776965222
21,0.8966430808040919,0.2890182521614929,0.9685634339271111,0.5407757491872726,0.8660600468791897,0.2555308014748934
22,0.9100069036330329,0.1789687406669982,0.9678428772927687,0.47288404353362284,0.7245545081800698,0.365125165404212
23,0.9054670174302817,0.23853231661038565,0.9721585962020396,0.5772860482276905,0.8264088160392489,0.29408284500365767
24,0.9059383655387275,0.16882700816102691,0.9678945007023302,0.4856009286319083,0.7647992033619675,0.35226547205288256
25,0.8833370997615777,0.3466471448219246,0.9554266813192736,0.5951559775902437,0.7940006271749648,0.3259871483763246
26,0.9057002515210016,0.09109824540973244,0.9647906129514988,0.3866871069001897,0.8144202254623163,0.27146463968326034
27,0.8861099371232904,0.2243813961900729,0.9578193469995895,0.5164080649698017,0.8296912569805587,0.37820654344831206
28,0.8761581620201556,0.3605946757605307,0.9501546774620746,0.6154864533788372,0.8171493335065964,0.2834068889085181
29,0.8906611092440505,0.410067889543958,0.9554619838415019,0.6488868708865791,0.7907646558732554,0.329867034631226
30,0.888484518721826,0.431984859459864,0.9652651107170117,0.6960929807597924,0.816613885228443,0.38838889766577256
31,0.9012108240168187,0.4164224957197362,0.9705178938925336,0.6536536940193006,0.8204209636064742,0.4807863973879473
32,0.8202358415766821,0.3861435269218171,0.9488319666088385,0.7757994437661399,0.7182524655451412,0.4930674448637536
33,0.8733309209745638,0.2888468359988291,0.9569119143660283,0.6845435166261251,0.7744709638415577,0.44677003220049033
34,0.9016581155791352,0.40874087066238807,0.9758629810998738,0.648446307827583,0.6984059483309322,0.5115864099290589
35,0.9354122227928474,-0.0054366096998033075,0.9714960692165783,0.4267212380623207,0.8945833105991499,0.25613275943854075
36,0.89159721918352,0.26370871350364944,0.9670672701816676,0.5229160880617607,0.8250561102935164,0.3263967592760059
37,0.9054818713183557,0.33852258563925697,0.9706881670614337,0.583767816921109,0.7633739435245073,0.4236213258688587
38,0.8952348032592716,0.4308327206688397,0.9672330550153095,0.6619570867369585,0.8084065355751173,0.4292528253861211
39,0.8786847371919528,0.3311618210274351,0.9564133547662286,0.6042263006177104,0.7537698181715826,0.29140379331132504
40,0.9100512457919773,-0.051593492493681614,0.9635264671036577,0.4828069729971839,0.6783181275515352,0.400467254687506
41,0.9334386076486888,0.14902392852817814,0.9804293325776134,0.4393784476988284,0.81851078414951,0.27347365453549144
42,0.9407908509298688,0.248229323517542,0.9842030828047507,0.5335920641364791,0.7080386284096183,0.4300649882819459
43,0.8605976149724661,0.23507119852622738,0.9492482525181359,0.5456723966554842,0.7396332998000634,0.3492624766303997
44,0.8817356591218185,0.3347492535929202,0.9617752043865438,0.581909597190557,0.7637413190531034,0.3484510929203092
45,0.8662142899449172,0.49644294504972486,0.9585909316336628,0.7243137112496154,0.7230828831785875,0.48318551551616207
46,0.9074726387233374,0.4663784528395162,0.9630804431413387,0.7079478920429936,0.7387163169910554,0.4727849620783072
47,0.8988243656802987,0.1026689208163637,0.9676974730900396,0.47249030965278466,0.7875372692954764,0.3438050783480384
48,0.9229504012949349,0.05618976539752962,0.9689226427925568,0.5598058908540552,0.8329825098033377,0.38748768561882285
49,0.8880297080500617,0.41370003572883884,0.9678155339130786,0.6483309803489138,0.7777121968406601,0.43751054966783776
50,0.900494696653754,0.009089719055860979,0.961377072770114,0.4483998497471512,0.7702169750095795,0.36994442147068424
51,0.8897525179265583,0.49324112639017437,0.9682301855308714,0.7047261450795828,0.756962697044354,0.52964566123887
52,0.8662401295684401,0.4973917598613128,0.9501008499204151,0.7338083221772508,0.8149678709408115,0.4513997734668167
53,0.9310447075911275,0.16803957449175855,0.9750474476089632,0.505497491547548,0.7851764627137633,0.33295353931505495
54,0.9089870182471017,0.4137667314878811,0.9677109376082645,0.6466508120690552,0.7258083783084734,0.37908616957796964
55,0.9161824971402954,0.06590889486382923,0.9728187689257003,0.42719863019641846,0.7935568833432033,0.38382144115485495
56,0.8640719138374579,0.5125108665837464,0.9556843500641702,0.7925961807746811,0.7740694967360519,0.4971235592329744
57,0.8664017214299781,0.36956227453788126,0.9581587735457039,0.6154689259619412,0.7291842494463961,0.39676135167074206
58,0.9343369824885291,0.3321790834839071,0.9777616621235181,0.5929252237692799,0.7651680093209384,0.5145012822616872
59,0.9054495580019717,0.20594859384921083,0.9711273796866308,0.5062822965928243,0.8032601097076174,0.393981120059145
60,0.9437677661443206,0.033624314383096765,0.9748314358654032,0.4084814196599351,0.8092620747240918,0.40973210206987976
61,0.8909804161308683,-0.202908884467756,0.962652358514789,0.37139874403325784,0.8133662144218766,0.18459757904450688
