,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_biphenyl,Reaction_2+2,Reaction_CO_1.5h,0.9340683269476373,0.46852614415595006,0.9748871113067197,0.8046355292810464,0.8173454772730305,0.5778376419494645
1,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.9366365352811467,0.5894162266415226,0.979958517172154,0.8466634249295318,0.980952380952381,0.6394996757007944
2,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CS,0.8633330526417091,0.5032520040567592,0.9412243582842006,0.7321188937866546,0.7523809523809525,0.5689733207547079
3,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_Cl,0.9309642736719492,0.6380316163528806,0.9794206817844986,0.8771681041000253,0.8666666666666667,0.6748288222904676
4,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_Cl,0.9606522278763808,0.34562088679953595,0.9890688320879238,0.8268537186129039,0.8229759275272743,0.6307382711420211
5,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_biphenyl,0.9419184574663242,0.3521805165082835,0.9838696322423256,0.8687333072820274,0.8587920641947093,0.7047077030341133
6,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.941909019669305,0.6539343625680025,0.9786070330925775,0.8678445813728085,0.861253877644822,0.6850441205230687
7,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_Cl,0.9215326220600484,0.6201786695551093,0.9758897598932619,0.8723208800566594,0.9047619047619049,0.6924401356056704
8,Reaction_CO_biphenyl,Reaction_CO_Cl,Reaction_CO_1.5h,0.9447926733707719,0.6571929651006421,0.9803984914148018,0.872319189050444,0.7846979774097267,0.689786437792281
9,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_Cl,0.9532636375791068,0.3271665289108576,0.9831981199521818,0.8567044144725978,0.8365771355618076,0.6877081795032358
10,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.9763614949082423,0.19727452797848644,0.993498047920183,0.8612542613588804,0.9135037687169163,0.6911142840651998
11,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_Cl,0.938896370695476,0.2929828811660937,0.9762170868695276,0.880416067080071,0.9378097778799172,0.6959546008287193
12,Reaction_CO_biphenyl,Reaction_CO_Cl,Reaction_CO_1.5h,0.928487000591891,0.7329996147577419,0.9711710625570853,0.8944159562185366,0.861253877644822,0.6700977463084878
13,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_biphenyl,0.9741818966225655,0.5455812362113754,0.9909779869320617,0.8443482469674861,0.8995318277623696,0.6802669734491152
14,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.874297906047665,0.6603130719503578,0.9663480324308044,0.8813854582472046,0.8803928527035957,0.7054323383957791
15,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_Si,0.8537397688014882,0.540676249702264,0.9621046885240264,0.8000460051229349,0.9047619047619049,0.591973294471662
16,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_Cl,0.9588259242447655,0.4133531648576476,0.9851152062437718,0.8547618631680306,0.8836617485263131,0.6456426065370345
17,Reaction_CO_biphenyl,Reaction_CO_Cl,Reaction_2+2,0.9337726844879518,0.5827813214242283,0.970456857211738,0.7711361288109512,0.7081420771746313,0.6436337824352266
18,Reaction_CO_biphenyl,Reaction_CO_Cl,Reaction_CO_1.5h,0.9674924283188562,0.47360814383039096,0.9899297636830041,0.8396978397926035,0.9186708028211434,0.616352522702541
19,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_Cl,0.9310995790009888,0.6531143035649765,0.974117564508362,0.8636562662470721,0.792353748725013,0.7060199357621978
20,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_biphenyl,0.876093512424446,0.8852345394627065,0.9536779849762824,0.9440222234266469,0.8666666666666667,0.7813016003823745
21,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.955330942097943,0.4913074736257066,0.9859434369216036,0.847169946069217,0.875040452139362,0.6646455886841081
