,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.9745434324709016,-0.36466247315676426,0.9900645720143707,0.3360276383210938,0.792353748725013,0.30352816865662136
1,Reaction_CS,Reaction_SCF3,Reaction_CN,0.9465061092370053,-0.24700060830463744,0.9811518254498985,0.7008461188286207,0.7748450170097246,0.5142023767679327
2,Reaction_P,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.9475428593532416,0.05531408412700267,0.9813780715154659,0.4903097256294725,0.9368640700305918,0.3885226962950191
3,Reaction_CO_1.5h,Reaction_P,Reaction_CO_ortho,0.9651875328821504,-0.02471215441539476,0.9847850213432663,0.4294938722043765,0.9225040231868102,0.39728257890292057
4,Reaction_CN,Reaction_CO_Cl,Reaction_CO_ortho,0.9362786055711224,0.26913248232477227,0.976309784673339,0.5484228388389715,0.7589709258986455,0.3806936761553327
5,Reaction_SCF3,Reaction_CS,Reaction_CN,0.852065330168865,0.4468212356349449,0.9412167983633811,0.7850657115992107,0.7404188441179217,0.6492741063785485
6,Reaction_CS,Reaction_CN,Reaction_CF3,0.9535556052199431,0.04467132171221966,0.9799771195882366,0.6975331638301377,0.9215150488583784,0.5614309203834191
7,Reaction_CS,Reaction_CN,Reaction_SCF3,0.7867324488708675,0.4811107850272117,0.918003226393586,0.745086484536601,0.6900655593423543,0.6412712127698154
8,Reaction_CO_Cl,Reaction_SCF3,Reaction_CN,0.9426334068286963,0.25300793194463056,0.9774493016924046,0.6820744743069281,0.9327354270056935,0.540677367577261
9,Reaction_CN,Reaction_CO_ortho,Reaction_CO_Cl,0.9715627748115578,0.25947156664621773,0.9900159492774213,0.5742077932309285,0.7589709258986455,0.4149581388530457
10,Reaction_CN,Reaction_SCF3,Reaction_CO_ortho,0.958419809454394,-0.13799226965340594,0.9837599422189487,0.5269339014894852,0.8083625123724721,0.4032335356350815
11,Reaction_P,Reaction_CN,Reaction_CS,0.9056886778125992,0.5065698766716028,0.9664823428587939,0.7806636596804665,0.9030828858565617,0.6433652823156382
12,Reaction_CO_Cl,Reaction_CN,Reaction_CO_biphenyl,0.9180987400712134,0.15761910969101722,0.9649424705326184,0.5690420066138094,0.8173454772730305,0.4277107266109564
13,Reaction_SCF3,Reaction_CS,Reaction_CF3,0.9360097943960384,0.08615625254895043,0.9769405596545359,0.6743472959879462,0.8448194738658158,0.5577773223955051
14,Reaction_P,Reaction_SCF3,Reaction_CS,0.9358575379741175,0.51995619201965,0.974901815216,0.7252443305090994,0.941925160517059,0.5605531808747504
15,Reaction_P,Reaction_CN,Reaction_CS,0.9131179875444179,0.5504189746978556,0.969912445237103,0.7639111481396834,0.8942721104281393,0.6139791184449096
16,Reaction_CN,Reaction_SCF3,Reaction_P,0.8955915772966411,0.4098621143830067,0.9690352044441024,0.7302371375997788,0.7709643084555088,0.5989984231155787
17,Reaction_CN,Reaction_CO_1.5h,Reaction_CO_Cl,0.9428862022698049,0.2962991663012844,0.9747657887805579,0.598039029888399,0.867510988887531,0.5220506991606332
18,Reaction_CN,Reaction_CO_ortho,Reaction_CO_Cl,0.9171686292503864,0.27854168578984173,0.9716071880788063,0.5648678929546359,0.76271276980969,0.39350641548882476
19,Reaction_CN,Reaction_CO_Cl,Reaction_P,0.9694710000545881,0.4022570404508973,0.9877508791780453,0.6546899795034695,0.828078671210825,0.4921410107030199
20,Reaction_CN,Reaction_SCF3,Reaction_P,0.909477027205785,0.47565657181074084,0.9825696401365176,0.7280647478131212,0.8942721104281393,0.5862581573581005
21,Reaction_CN,Reaction_SCF3,Reaction_CO_Cl,0.9602782519791393,-0.3952515041966187,0.984474625089653,0.5503710207025786,0.828078671210825,0.4599560476558031
22,Reaction_P,Reaction_CN,Reaction_CS,0.928203482739279,0.4319605269096862,0.9713395883568989,0.7366642462564978,0.8455138183502837,0.584031209092771
