,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CS,Reaction_CO_ortho,Reaction_CO_1.5h,0.9359946050165777,0.30963393814038176,0.9771755671004756,0.5945908446427036,0.734376645159768,0.44306220586754563
1,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.9344463507659467,0.027903858735657927,0.974426833414675,0.4172933891023438,0.8836617485263131,0.2680181371357577
2,Reaction_CO_1.5h,Reaction_CS,Reaction_SCF3,0.9782525572584811,0.4079645396946099,0.9902160302195961,0.68044115459357,0.9662850594207475,0.49598449714463827
3,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_2+2,0.9337477841575542,0.23372129985827084,0.9745755205698049,0.5573541409024009,0.8448194738658158,0.42563976612477117
4,Reaction_2+2,Reaction_CO_ortho,Reaction_CS,0.947229782298243,0.3975882162905374,0.9907635391164444,0.6695955349359596,0.792353748725013,0.49599588325125343
5,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_2+2,0.9155035765970643,0.32345680424749346,0.9838174503820317,0.7137085968618377,0.842114902586048,0.5501512601481565
6,Reaction_CF3,Reaction_CO_1.5h,Reaction_2+2,0.9226430291626013,0.4231267795091579,0.9715798029732939,0.6713109962134307,0.6894503752238267,0.4799703237987157
7,Reaction_CS,Reaction_Cy,Reaction_2+2,0.8917198287795678,0.47319035957796585,0.9595247226391619,0.7358059233032525,0.7596505024066988,0.5535390951905746
8,Reaction_SCF3,Reaction_2+2,Reaction_CO_Cl,0.9496773752175649,0.45160318707324654,0.9824751253912566,0.709802286317986,0.9059076625181612,0.6097974939417917
9,Reaction_2+2,Reaction_CO_Cl,Reaction_SCF3,0.9755487998599107,0.13867170422679265,0.9911763930216277,0.6893882719341727,0.7159960283760747,0.5578613370698485
10,Reaction_2+2,Reaction_SCF3,Reaction_CS,0.9707930599081145,0.4114817963982663,0.9863997854575732,0.6500278296026065,0.941925160517059,0.5446175403286776
11,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CS,0.9032889621329625,0.5343673331927346,0.9787697917903304,0.7749934677476692,0.7846979774097267,0.5579953686576601
12,Reaction_CO_Cl,Reaction_2+2,Reaction_CO_biphenyl,0.9212760855196561,0.35840936810760193,0.9729172995569122,0.692345577775262,0.8783100656536799,0.5068530100391208
13,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.8977352340337128,0.30624046882932676,0.95955613940995,0.5689882781111034,0.8116794499134279,0.3417203882989618
14,Reaction_Cy,Reaction_2+2,Reaction_CO_1.5h,0.9328802306742787,0.688798720625013,0.9766899263077754,0.8421910762844848,0.8889822546670876,0.6489279472537232
15,Reaction_2+2,Reaction_SCF3,Reaction_CS,0.9494697131474104,0.5610562586705246,0.9819024048457875,0.7515837173179365,0.8448194738658158,0.6021101772046132
