,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CF3,Reaction_Cy,Reaction_SCF3,0.9143936140152585,0.16984362872720093,0.9717870100907294,0.5969381813493968,0.7730280475365979,0.44672184762942835
1,Reaction_Cy,Reaction_CS,Reaction_CH2F,0.9537886969702017,0.3913017792876474,0.9905010259647532,0.6282071047267994,0.8978280671126505,0.4692162648318695
2,Reaction_Cy,Reaction_CF3,Reaction_CH2F,0.92357819453274,0.3030433334655027,0.971706397046842,0.6584739963648649,0.8995318277623696,0.5223104931831869
3,Reaction_CH2F,Reaction_CF3,Reaction_Cy,0.8728427938808374,0.25336479980113646,0.9401889930700685,0.7824769846879828,0.7846979774097267,0.613677474723508
4,Reaction_Cy,Reaction_CF3,Reaction_CS,0.9569483332897079,0.2539638496316913,0.9890609288214004,0.6151967138665554,0.7709643084555088,0.4491415839727502
5,Reaction_CH2F,Reaction_2+2,Reaction_Cy,0.8774847110215054,0.32920512557026727,0.9480524338384545,0.7642779102633991,0.8229759275272743,0.5575539449010525
6,Reaction_Cy,Reaction_OCH2F,Reaction_CH2F,0.9015573354341737,0.42739888143368165,0.9648680801436494,0.69262325289417,0.8140776760988245,0.5218413526086091
7,Reaction_CH2F,Reaction_CF3,Reaction_CS,0.9272073207247608,0.25442675132739345,0.9689901909812307,0.6360441077510536,0.8558087938505847,0.45800500578502507
8,Reaction_Cy,Reaction_CF3,Reaction_OCH2F,0.8737264739611441,0.37045119129408544,0.9408701923836121,0.7046713736319797,0.778882160695476,0.504318996524067
9,Reaction_Cy,Reaction_OCH2F,Reaction_CF3,0.927455439316692,0.5992522649317138,0.9665151702453134,0.7838972706016778,0.9135037687169163,0.6261948026047075
10,Reaction_Cy,Reaction_CF3,Reaction_OCH2F,0.920507017766328,0.576637114286582,0.9662965349532429,0.7813446792279012,0.9186708028211434,0.5703952657389414
11,Reaction_CH2F,Reaction_Cy,Reaction_OCH2F,0.8986631489151662,0.35064172914732117,0.9557846168667241,0.6993409831053277,0.7730280475365979,0.5350711791942372
12,Reaction_CH2F,Reaction_Cy,Reaction_OCH2F,0.8889446009278545,0.5311730119695425,0.9745256449530955,0.7421263525304769,0.9276336570439174,0.5687296211623001
13,Reaction_CH2F,Reaction_Cy,Reaction_OCH2F,0.9469621739587716,0.14602090009407043,0.9767019993388203,0.5853781880327954,0.8253983365355672,0.5103755863083492
14,Reaction_CH2F,Reaction_OCH2F,Reaction_CF3,0.873190808759051,0.3902598474913612,0.9475823848276324,0.7039830921195327,0.8857142857142857,0.5466882020377799
15,Reaction_CF3,Reaction_Cy,Reaction_CH2F,0.9653225512729844,0.3532197842691127,0.994180274061867,0.7037989426746708,0.9662850594207475,0.5119881514206733
16,Reaction_OCH2F,Reaction_CS,Reaction_CH2F,0.9776224706125686,-0.4662437572190745,0.9924362031967678,0.534349633999602,0.7605445402506721,0.4786272316318387
17,Reaction_Cy,Reaction_CH2F,Reaction_OCH2F,0.9710605705641383,0.2416901466192436,0.9866377276600966,0.6423642711325521,0.8656450997395762,0.45220520860451124
18,Reaction_Cy,Reaction_CF3,Reaction_OCH2F,0.9484187171524128,0.509950348519923,0.9860986491321624,0.769123260272349,0.8620624650610638,0.5703239082042416
19,Reaction_Cy,Reaction_CF3,Reaction_OCH2F,0.9501489784882515,0.5906469467834314,0.9795569916718947,0.7733426907373763,0.867510988887531,0.5943234415874517
20,Reaction_Cy,Reaction_CF3,Reaction_CH2F,0.9260353540097986,0.43544225422790306,0.9744046429439202,0.7058917601517201,0.8059771992053186,0.5427344373227728
21,Reaction_Cy,Reaction_CF3,Reaction_CH2F,0.9385446226995964,0.46103186209013436,0.9739652379139194,0.7195755723692783,0.946375624240943,0.5197908954274358
22,Reaction_Cy,Reaction_OCH2F,Reaction_CF3,0.9453903337303231,0.5204122395247814,0.9741451591868344,0.7683156311256653,0.8783100656536799,0.547418975637181
23,Reaction_Cy,Reaction_CF3,Reaction_OCH2F,0.9208231510438678,0.5453103288975631,0.9684426615581323,0.7532100451487495,0.8476190476190477,0.5520680525350845
24,Reaction_Cy,Reaction_CF3,Reaction_OCH2F,0.9408762787268988,0.2932995667590368,0.9754012624727648,0.7260596092343908,0.9016975209259402,0.5320936385144757
