,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CF3,Reaction_CH2CF3,Reaction_SCF3,0.9594626244773031,0.5618613692385505,0.9822997241991098,0.7716234344846877,0.8836617485263131,0.5651832817694277
1,Reaction_CF3,Reaction_CH2CF3,Reaction_CS,0.9805900044330335,0.44307928151341525,0.99578080295237,0.763172154937053,0.8392740627357386,0.4862357854301454
2,Reaction_CF3,Reaction_CH2CF3,Reaction_CS,0.9593896391008918,0.5718389062010998,0.9894263512037978,0.7768309854571841,0.8803928527035957,0.5525207043504513
3,Reaction_SCF3,Reaction_CF3,Reaction_OCH2F,0.9594038093827996,0.6032901457788398,0.987968534620168,0.7862097960686919,0.8696565534786727,0.5456655925038676
4,Reaction_CH2CF3,Reaction_CF3,Reaction_CH2F,0.9106716376071291,0.3452828195053268,0.9749312614781297,0.6985302918856964,0.8038369524685004,0.4826539203900143
5,Reaction_CF3,Reaction_CO_Cl,Reaction_SCF3,0.9221407187076804,0.1732308448655231,0.9728893268836506,0.6985790221357948,0.8253983365355672,0.5000092953216654
6,Reaction_CF3,Reaction_CH2CF3,Reaction_SCF3,0.9369344803858927,0.6564931327988515,0.9829784815633457,0.8212846155892399,0.7333333333333334,0.5849040734770938
7,Reaction_CF3,Reaction_SCF3,Reaction_OCH2F,0.9540231189383669,0.566987711836645,0.9867832548823525,0.7681368906021051,0.8995318277623696,0.5530900200134398
8,Reaction_CH2CF3,Reaction_OCH2F,Reaction_CF3,0.9140914431322286,0.49685420341823516,0.9745510066358398,0.7274189419933375,0.861253877644822,0.4629801566754987
9,Reaction_CH2CF3,Reaction_OCH2F,Reaction_SCF3,0.971523248678715,0.29028070162030606,0.9904682067741563,0.6558428670875087,0.8558087938505847,0.45780104772862357
10,Reaction_CF3,Reaction_CH2CF3,Reaction_SCF3,0.962805278856548,0.5955346550806347,0.986873382913866,0.7868379864410926,0.8889822546670876,0.5575903491233459
11,Reaction_CF3,Reaction_OCH2F,Reaction_CH2CF3,0.866808862937361,0.5032363880609203,0.9508854414439194,0.7319554955536945,0.6827238692515901,0.5273067501392514
12,Reaction_CH2CF3,Reaction_CH2F,Reaction_CF3,0.8906116547049054,0.5524628589424858,0.9767682201276353,0.7978827433895715,0.8666666666666667,0.5808208194523902
13,Reaction_CF3,Reaction_CH2CF3,Reaction_CH2F,0.9051242135516959,0.28354629667559794,0.9694535305818466,0.588472018587801,0.8116794499134279,0.38004481727698786
14,Reaction_CF3,Reaction_CS,Reaction_CN,0.9264145283210738,-0.0359510813158781,0.9742898044831799,0.42355754451635746,0.6442605526740357,0.3099009116651978
15,Reaction_CH2CF3,Reaction_CF3,Reaction_CS,0.9657611692219515,0.6369821110613272,0.9937002847153533,0.8276029870262105,0.9238095238095239,0.5903295989801295
16,Reaction_CF3,Reaction_OCH2F,Reaction_CH2CF3,0.9495870538474857,-0.11141742051389913,0.9896633611018026,0.5846708020318722,0.9225040231868102,0.3669879217087868
17,Reaction_CH2CF3,Reaction_CF3,Reaction_CS,0.9743298252975282,0.618157190525772,0.994081561326606,0.8331566040435265,0.9378097778799172,0.5769865657977038
18,Reaction_CS,Reaction_CH2CF3,Reaction_SCF3,0.9676090222097772,0.22118497961033068,0.9916953902091664,0.6133797547342538,0.9135037687169163,0.3947114154027919
19,Reaction_CH2CF3,Reaction_CF3,Reaction_SCF3,0.9294577037288423,0.6539499875793755,0.9806595719840163,0.8269312659283943,0.8095238095238096,0.5965647267856566
