selected_indices_per_step,actual_rewards_per_step
"[0, 55, 25, 5, 3, 4, 18, 17, 58, 34, 32, 23, 31, 13, 30, 22, 24, 12, 56, 49, 59, 45, 29, 57, 15, 11, 7, 14, 10, 53, 8, 51, 16, 48, 9, 50, 6, 38, 33, 20, 2, 27, 44, 21, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[41, 2, 37, 41, 35, 24, 38, 33, 0, 9, 37, 30, 40, 33, 29, 32, 34, 34, 5, 54, 0, 1, 22, 0, 42, 58, 54, 40, 66, 40, 57, 21, 60, 0, 70, 24, 63, 21, 9, 30, 40, 30, 34, 35, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[1, 9, 57, 25, 15, 59, 48, 5, 24, 30, 3, 56, 18, 7, 31, 50, 58, 23, 11, 14, 12, 55, 45, 29, 32, 4, 17, 10, 49, 53, 51, 13, 8, 0, 6, 33, 34, 21, 16, 20, 2, 27, 22, 38, 44, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[62, 70, 0, 37, 42, 0, 0, 41, 34, 29, 35, 5, 38, 54, 40, 24, 0, 30, 58, 40, 34, 2, 1, 22, 37, 24, 33, 66, 54, 40, 21, 33, 57, 41, 63, 9, 9, 35, 60, 30, 40, 30, 32, 21, 34, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[2, 56, 5, 59, 24, 25, 4, 18, 32, 17, 23, 30, 3, 34, 31, 57, 13, 58, 22, 7, 45, 53, 51, 14, 8, 33, 20, 12, 27, 11, 15, 16, 50, 48, 55, 10, 29, 9, 6, 49, 0, 38, 44, 21, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[40, 5, 41, 0, 34, 37, 24, 38, 37, 33, 30, 29, 35, 9, 40, 0, 33, 0, 32, 54, 1, 40, 21, 40, 57, 9, 30, 34, 30, 58, 42, 60, 24, 0, 2, 66, 22, 70, 63, 54, 41, 21, 34, 35, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[3, 16, 57, 34, 59, 23, 5, 45, 30, 18, 56, 25, 58, 24, 7, 4, 32, 17, 15, 12, 14, 29, 31, 11, 55, 10, 50, 20, 13, 48, 21, 9, 8, 53, 51, 49, 6, 38, 0, 33, 2, 27, 22, 44, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[35, 60, 0, 9, 0, 30, 41, 1, 29, 38, 5, 37, 0, 34, 54, 24, 37, 33, 42, 34, 40, 22, 40, 58, 2, 66, 24, 30, 33, 0, 35, 70, 57, 40, 21, 54, 63, 21, 41, 9, 40, 30, 32, 34, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[4, 16, 57, 59, 34, 23, 30, 56, 45, 5, 18, 58, 25, 24, 32, 17, 3, 15, 12, 29, 7, 14, 31, 11, 55, 10, 50, 20, 13, 48, 21, 9, 8, 53, 51, 49, 6, 38, 0, 33, 2, 27, 22, 44, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[24, 60, 0, 0, 9, 30, 29, 5, 1, 41, 38, 0, 37, 34, 37, 33, 35, 42, 34, 22, 54, 40, 40, 58, 2, 66, 24, 30, 33, 0, 35, 70, 57, 40, 21, 54, 63, 21, 41, 9, 40, 30, 32, 34, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[5, 40, 58, 25, 18, 23, 32, 56, 4, 17, 57, 31, 30, 3, 49, 34, 24, 59, 29, 7, 14, 53, 51, 8, 45, 13, 6, 12, 11, 10, 0, 55, 33, 15, 16, 50, 20, 48, 9, 21, 2, 27, 22, 38, 1, 44, 28, 54, 43, 46, 19, 26, 36, 42, 41, 52, 47, 37, 39, 35]","[41, 22, 0, 37, 38, 30, 37, 5, 24, 33, 0, 40, 29, 35, 54, 9, 34, 0, 22, 54, 40, 40, 21, 57, 1, 33, 63, 34, 58, 66, 41, 2, 9, 42, 60, 24, 30, 0, 70, 35, 40, 30, 32, 21, 62, 34, 25, 19, 28, 0, 34, 27, 18, 43, 12, 22, 3, 14, 24, 18]"
"[6, 51, 59, 25, 48, 5, 18, 57, 23, 32, 56, 58, 7, 14, 3, 31, 4, 17, 30, 45, 24, 53, 12, 11, 55, 49, 13, 29, 8, 10, 0, 33, 15, 34, 20, 16, 9, 50, 21, 27, 2, 38, 22, 44, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[63, 21, 0, 37, 0, 41, 38, 0, 30, 37, 5, 0, 54, 40, 35, 40, 24, 33, 29, 1, 34, 40, 34, 58, 2, 54, 33, 22, 57, 66, 41, 9, 42, 9, 30, 60, 70, 24, 35, 30, 40, 21, 32, 34, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[7, 21, 50, 5, 58, 25, 23, 56, 57, 32, 4, 18, 30, 34, 24, 17, 45, 3, 31, 14, 59, 53, 51, 13, 20, 8, 33, 12, 27, 11, 10, 55, 15, 29, 16, 48, 9, 6, 49, 0, 2, 38, 22, 44, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[54, 35, 24, 41, 0, 37, 30, 5, 0, 37, 24, 38, 29, 9, 34, 33, 1, 35, 40, 40, 0, 40, 21, 33, 30, 57, 9, 34, 30, 58, 66, 2, 42, 22, 60, 0, 70, 63, 54, 41, 40, 21, 32, 34, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[8, 15, 23, 59, 48, 5, 57, 25, 18, 30, 3, 56, 7, 32, 4, 24, 58, 45, 17, 31, 12, 11, 14, 10, 55, 29, 13, 20, 49, 53, 51, 0, 34, 6, 9, 16, 50, 38, 33, 21, 2, 27, 22, 44, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[57, 42, 30, 0, 0, 41, 0, 37, 38, 29, 35, 5, 54, 37, 24, 34, 0, 1, 33, 40, 34, 58, 40, 66, 2, 22, 33, 30, 54, 40, 21, 41, 9, 63, 70, 60, 24, 21, 9, 35, 40, 30, 32, 34, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[9, 30, 59, 25, 45, 56, 23, 5, 34, 18, 58, 57, 32, 3, 24, 7, 14, 15, 55, 8, 50, 4, 17, 29, 31, 12, 48, 11, 10, 51, 13, 53, 49, 0, 6, 33, 20, 16, 21, 27, 2, 38, 22, 44, 1, 28, 54, 43, 41, 46, 19, 26, 36, 42, 52, 47, 39, 37, 35, 40]","[70, 29, 0, 37, 1, 5, 30, 41, 9, 38, 0, 0, 37, 35, 34, 54, 40, 42, 2, 57, 24, 24, 33, 22, 40, 34, 0, 58, 66, 21, 33, 40, 54, 41, 63, 9, 30, 60, 35, 30, 40, 21, 32, 34, 62, 25, 19, 28, 12, 0, 34, 27, 18, 43, 22, 3, 24, 14, 18, 22]"
"[10, 37, 59, 5, 23, 45, 25, 18, 30, 56, 12, 58, 32, 57, 3, 34, 17, 7, 14, 51, 4, 31, 55, 24, 15, 11, 29, 13, 16, 50, 8, 20, 48, 9, 54, 41, 6, 21, 53, 0, 49, 2, 33, 22, 27, 1, 44, 28, 46, 43, 19, 36, 26, 42, 38, 52, 47, 39, 35, 40]","[66, 14, 0, 41, 30, 1, 37, 38, 29, 5, 34, 0, 37, 0, 35, 9, 33, 54, 40, 21, 24, 40, 2, 34, 42, 58, 22, 33, 60, 24, 57, 30, 0, 70, 19, 12, 63, 35, 40, 41, 54, 40, 9, 32, 30, 62, 34, 25, 0, 28, 34, 18, 27, 43, 21, 22, 3, 24, 18, 22]"
