,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,0.8857305235112113,0.4224428803965282,0.9596201894986935,0.6561880788509549,0.7293833011524189,0.4474886034817538
1,0.8926273284641221,0.16197541507436464,0.967777091260657,0.6638907348754789,0.8029739037721842,0.3898147611905389
2,0.952962382915611,0.21574908264003967,0.9792148067580111,0.5225429123393008,0.8337042473118683,0.40802391655822884
3,0.9625294610789011,-0.1329582745583291,0.9881986950932125,0.5970297192681708,0.8809032512955725,0.4075074867351165
4,0.8831238752817921,0.5203619405898081,0.954602697893534,0.7217338926278852,0.5518171974521376,0.5391957612239503
5,0.8533591310280135,0.4476982174849323,0.942694841181866,0.7094322080279734,0.5926002932671157,0.5917345991454426
6,0.9209425589188214,0.27439812859858903,0.9705599454685379,0.6108186908148213,0.7612744146998774,0.4452322159104997
7,0.8554337267096909,0.4315919519433363,0.9597843317222614,0.7466188095218979,0.7015265066324013,0.5172405887834083
8,0.9161191407725539,0.4783654654001174,0.9695017952528017,0.7185768044340078,0.7211877230261032,0.4779078463950029
9,0.9518019907970958,0.3928386391068196,0.9813644213345823,0.663616942483571,0.6882472016116853,0.4782975198257319
10,0.8919430820877627,0.6780971152746206,0.9705336781870928,0.8316547685377392,0.5846054221936677,0.5838754076222374
11,0.8737396055027755,0.4815348099005571,0.9532783042780436,0.7253661635938838,0.7678480600189426,0.4894928832841114
12,0.9834479964731765,0.018140647027148016,0.9937232099304578,0.5075113046750863,0.8997472139792022,0.370484758177823
13,0.8923390016225214,0.4921314856960075,0.9626034649045313,0.7574761857913647,0.666963082197073,0.5491335844192003
14,0.9070110684552891,0.3896806691740232,0.9646637396075689,0.6720084944023451,0.7537225075235215,0.4569023336121003
15,0.9017813936758118,0.35269581357747937,0.9720925747665565,0.5984207624315381,0.8265265073884384,0.3401834024518167
16,0.8879551009243405,0.5983933172487934,0.9563514087838767,0.7887244947362723,0.7375644430264168,0.5296076823402477
17,0.940436934795313,0.32861668215378625,0.9772732761276544,0.5898395846797946,0.858927276789916,0.35086473263361856
18,0.9221549813229213,0.3583557193955762,0.9712099840290375,0.6199898834667728,0.81249899929031,0.3235731779270263
19,0.8563278539820885,0.6493175351879636,0.9531091264545715,0.8232633593894771,0.7226595616922695,0.5434788686748764
