,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CS,0.9200139886173555,0.24513223667769768,0.9712062310542089,0.615973181422052,0.8028666053468636,0.44442632250514347
1,Reaction_2+2,Reaction_CS,Reaction_CO_Cl,0.9282108118947949,0.6516466113018038,0.978616152957323,0.8224026873994841,0.8602239978550315,0.5696872918958851
2,Reaction_CS,Reaction_CO_1.5h,Reaction_CO_Cl,0.9291817497222572,0.4132782437829211,0.9704181112784103,0.714561713548552,0.8575913420010889,0.44012184990540987
3,Reaction_2+2,Reaction_CO_ortho,Reaction_CO_1.5h,0.937809524121341,0.47595209081146483,0.9770634113116419,0.6992235096402166,0.7463923714616623,0.4994740383395455
4,Reaction_CO_ortho,Reaction_2+2,Reaction_CO_1.5h,0.9302437499818208,-0.0919129050821037,0.9698919351583694,0.41438560405981906,0.7446330078618305,0.2679868954395363
5,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.9311425119623173,0.5505874175783549,0.978821861873221,0.7526435863728307,0.8042744695392571,0.5476532854544468
6,Reaction_2+2,Reaction_CO_1.5h,Reaction_CS,0.9428758890864637,0.6175874287822274,0.9807051670985537,0.8082070139536102,0.8048022259406572,0.6281976126426949
7,Reaction_2+2,Reaction_CO_ortho,Reaction_CO_1.5h,0.9210981183555547,0.5394917022256103,0.9719754712929628,0.8020615270324174,0.7907649778137853,0.5761028067767558
8,Reaction_2+2,Reaction_SCF3,Reaction_CO_Cl,0.9643232875830113,0.28028289414721685,0.9852938800578597,0.6303566035787491,0.8834426577790728,0.5282869250392747
9,Reaction_CO_Cl,Reaction_SCF3,Reaction_2+2,0.961251822177711,-0.003376897345436225,0.9845807234788487,0.705052161448638,0.7610246953717639,0.6269004843799393
10,Reaction_2+2,Reaction_CO_1.5h,Reaction_CS,0.9466047171738201,0.49707883955026055,0.9829667108922913,0.7069973073862195,0.7536893463893652,0.4801779587630599
11,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_2+2,0.935810283813344,0.4821416005366166,0.9820511003560448,0.7026145857567274,0.7771323504382495,0.5235910412611477
12,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_2+2,0.9511560608676161,0.28882255534072865,0.979978166727604,0.5833241687075899,0.7785837125712068,0.4484569008111176
13,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CS,0.9624318451176678,0.19234957736583747,0.98562305810784,0.6484397483975536,0.7486325753428886,0.5164242141205467
14,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_ortho,0.9120476429871285,0.6222771518295191,0.9741076577147911,0.8231662912586594,0.8954093726096088,0.5191672896181142
15,Reaction_2+2,Reaction_SCF3,Reaction_CO_1.5h,0.9433860214587793,0.5897839587198996,0.9784171136361142,0.7777089297987909,0.7879642392286914,0.5729933613325202
16,Reaction_2+2,Reaction_CO_Cl,Reaction_CO_ortho,0.9243084504843563,0.5587815391491919,0.9750174715393235,0.786354760737213,0.772048646977956,0.6188822896741097
17,Reaction_2+2,Reaction_CO_Cl,Reaction_CO_1.5h,0.9520500831323735,0.4123684426640567,0.9816488264194356,0.6487188444321126,0.8388903506291508,0.44194330125116515
18,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9201855612625635,0.04155203985740874,0.9702784771194182,0.4105122509597815,0.8103109116782925,0.3958808396227453
19,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_ortho,0.9269487491913747,0.5896500638061133,0.9727603823114052,0.7758508048162587,0.7842325197397118,0.6052211378154823
20,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.924644917671019,0.6339340549782045,0.9726955724881632,0.8298605045925898,0.7926545025574336,0.6066638600957683
21,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9322604008502885,0.2289254407486594,0.9741366612342786,0.5240976265032379,0.8089369302322382,0.39024397149015894
22,Reaction_2+2,Reaction_CO_ortho,Reaction_CO_1.5h,0.9221340595856835,0.5386095800472874,0.968775445601968,0.7515069707028292,0.7785837125712068,0.5359737908790726
23,Reaction_2+2,Reaction_CO_1.5h,Reaction_CS,0.9444835326795162,0.5695620637927055,0.9785032821550949,0.7567177053471245,0.7785837125712068,0.6115055983409389
24,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_ortho,0.9192457006026299,0.3332151446916821,0.9728974510092918,0.7465274675616564,0.8402367000104504,0.43016665440337415
25,Reaction_2+2,Reaction_CO_1.5h,Reaction_SCF3,0.9291610678992096,0.6732261959438464,0.9740571734736584,0.825340621734482,0.8442473991735978,0.5571364592285498
26,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_2+2,0.8991712265754022,0.7676186490296149,0.9672348237730233,0.8950172671460385,0.8145577606212352,0.6030796040403488
27,Reaction_2+2,Reaction_SCF3,Reaction_CO_ortho,0.953916883173943,0.5469535540094679,0.9863924290065887,0.740103459250631,0.881306154874445,0.5171676929534911
28,Reaction_2+2,Reaction_SCF3,Reaction_CS,0.9497270802571007,0.5734622359557506,0.9789093564681319,0.7575745459810106,0.8515930530302304,0.5983495679302283
29,Reaction_2+2,Reaction_CO_Cl,Reaction_CS,0.941169289303529,0.47886820152775855,0.9782033243063828,0.7261286127786861,0.8389438066540943,0.5758138955831783
30,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.9157327203784091,0.04954320559127423,0.9675412013082834,0.463610027650387,0.7888889016764785,0.35217138890575317
31,Reaction_2+2,Reaction_CO_Cl,Reaction_CO_1.5h,0.9262168343058372,0.5086460874356447,0.9738284146563465,0.7228701975494655,0.8001231432317001,0.43646766386176844
32,Reaction_2+2,Reaction_CS,Reaction_CO_1.5h,0.9168636501224328,0.6930527589122099,0.971514912526519,0.8777275526305817,0.8475665857784439,0.6266560210854736
33,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9352680797587256,0.11848817135722345,0.9795345695728708,0.4616645327510361,0.822158358662605,0.3331350976135503
34,Reaction_CS,Reaction_2+2,Reaction_SCF3,0.9644945858106707,0.4475278669253504,0.9862699401924063,0.6760187034979875,0.828060524126655,0.5100200152763468
35,Reaction_CS,Reaction_2+2,Reaction_CO_Cl,0.9311225729405646,0.6270322956520779,0.9761212503795146,0.8071759326097285,0.7968355521045539,0.6222046006018124
36,Reaction_2+2,Reaction_CS,Reaction_CO_Cl,0.9650180810200668,0.2608337903242053,0.9876803164771218,0.5934666775651044,0.8034921208484678,0.4442160783595721
37,Reaction_2+2,Reaction_CO_1.5h,Reaction_CS,0.9278066119794806,0.7043032079580989,0.9739585730557185,0.8918986070239459,0.7880674204559743,0.7048652316754334
38,Reaction_2+2,Reaction_CO_Cl,Reaction_CO_ortho,0.9472204759599027,0.46282154765268635,0.9851361786960473,0.6956955991639923,0.805344067948761,0.467908270895731
39,Reaction_2+2,Reaction_CS,Reaction_CO_1.5h,0.9670083075282758,0.3623763826696519,0.9897170668921618,0.6445594494313135,0.8395712099242149,0.42087682520634023
40,Reaction_2+2,Reaction_SCF3,Reaction_CO_Cl,0.9418786287662195,0.5615436985549185,0.9808675013881594,0.7498541381556348,0.8710864408425374,0.6456840194924469
41,Reaction_CO_Cl,Reaction_CS,Reaction_2+2,0.9353893289397858,0.5302417046529442,0.9796208217821416,0.7673660168416105,0.7776230778303926,0.559817229972543
42,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_ortho,0.9455123975362045,0.3229233766491947,0.9800911853604497,0.6718878463855817,0.7449806873439602,0.4706385929569781
43,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_2+2,0.9360298567704138,0.42924376962668476,0.9776884205831351,0.658170760811676,0.7304944064467325,0.420261905524008
44,Reaction_SCF3,Reaction_2+2,Reaction_CO_Cl,0.942090155632411,0.5379135705158214,0.9791799113061376,0.7355545691581478,0.8583181891598246,0.5018581761754165
45,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.9129398650052742,0.5644079460526972,0.9714962575226243,0.8388212098267974,0.7949495481532948,0.5278411194969939
46,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_Cl,0.9431064087381212,0.21570856637599733,0.9774647323131003,0.6872982100462466,0.7475619462021099,0.5355503151896761
47,Reaction_2+2,Reaction_CO_ortho,Reaction_CO_1.5h,0.9214457054212932,0.2850076058248272,0.9738929154969447,0.6766064420046326,0.7926545025574336,0.4521119181898182
