,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9699409822936058,0.8123220251505345,0.9893258675950288,0.915630565182651,0.9341196519672373,0.6797235023041474
1,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9780463419954292,0.7405239705748161,0.9919319361291667,0.865981303856379,0.9482169684459885,0.5813183589761798
2,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9795369017709079,0.7843168312272647,0.9922394362253155,0.9173157549549235,0.9433683613926556,0.7658638697622686
3,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9860274422623724,0.7541520623211965,0.9948469217444748,0.8788555025205019,0.9409347774695722,0.7289547676050508
4,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.979168775441567,0.7427511162953767,0.9924302942813341,0.8732013744174546,0.8971248142655647,0.7197274920657464
5,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9698640378133062,0.8330704266150483,0.9876214057375337,0.9133745186476874,0.9285738935184596,0.7843184208408774
6,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9606005911957549,0.8362191564601071,0.9844570642669667,0.9309048536834933,0.9113930085063385,0.6520340144919826
7,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.980615423885645,0.6586935213563507,0.9915858466885331,0.8763925039611059,0.9223941907214033,0.6812951194364145
8,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9762916734140318,0.7863062519876288,0.9905137918627899,0.8985670770334249,0.9252019934837072,0.7182524655451412
9,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.975276837078136,0.829576067307086,0.9895330352232472,0.9308590400652922,0.9353373673618574,0.7566365942229641
10,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.982976375272745,0.7772153601122026,0.9938884866698051,0.8929842208605167,0.9214878898794576,0.7274904393785193
11,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9729013557634341,0.7794559985328393,0.9880140891521398,0.8926549277796376,0.9009240505352798,0.6674436094615621
12,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9803922715807175,0.7850206385995473,0.9912780715192591,0.9044733192774738,0.9193572791907331,0.7228714524618303
13,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9684382165418811,0.8233249806552632,0.987129327193718,0.9321032211217853,0.9030119422127016,0.7272732088080883
14,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9711702755668838,0.8181726018762803,0.9877362538751296,0.9177079715270804,0.9341196519672373,0.6689976129841539
15,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9700340991147602,0.8037376165247601,0.9880353608587119,0.9024485363255157,0.9331822006823229,0.6981585353252935
16,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9805930500696363,0.7662489128228349,0.9919960113290376,0.8972143229783678,0.9307258637128357,0.7442416069639267
17,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9817676665833899,0.7502806221370412,0.9931715990875177,0.87784724802544,0.922727553930444,0.6659003851782502
18,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9784958567924735,0.6116222883305079,0.9908692551252828,0.8804635199235159,0.9307258637128357,0.5813183589761798
19,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9713686442493039,0.8179661240433858,0.9901106599947133,0.9310088547510338,0.915622233116401,0.8101271186723009
20,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9642473831343749,0.8372028496826449,0.9875368318134116,0.9518522871391653,0.9135002783911397,0.7843184208408774
21,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9600534024645175,0.8229307859018706,0.9841268824308255,0.9323214459755592,0.8963157433714164,0.7907646558732554
22,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.984403057639414,0.7466912789144473,0.9950832251172108,0.893190659731806,0.9399638375462137,0.7197274920657464
23,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9867848021969677,0.7353587652719658,0.9946860188933194,0.8815339992046085,0.9550230183180096,0.6643638388299197
24,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9757471947272486,0.7939987022566122,0.9913073347685754,0.8996389937250574,0.9399638375462137,0.6920456654478331
25,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9730537477433303,0.7979354003371908,0.9902330118564772,0.9042576869328114,0.9273411917000962,0.5997729100547886
26,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9599001350078733,0.8188877621269431,0.9835396321763853,0.9434975378856718,0.9273411917000962,0.7398967540334555
27,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.968730355472404,0.8415332052904805,0.9894909007819838,0.9207453937843249,0.9030119422127016,0.627454736672702
28,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9766699472546425,0.6845298508902221,0.9910908561167089,0.8417644031778335,0.9630587721296588,0.5813183589761798
29,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9877943227636897,0.7673142942249692,0.9958394611884044,0.8860877331482153,0.9436139734535324,0.6889419209975669
30,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9659011481497289,0.8711996723804097,0.9858113450235998,0.9488889198935005,0.9285738935184596,0.7672831427832433
31,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9716312023505675,0.8661838515884558,0.9887718752085469,0.9481706117785977,0.9298049884761634,0.816613885228443
32,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9584970100993973,0.8641996893261786,0.9829508814718282,0.9507233976184042,0.9448275862068967,0.7708519208433331
33,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9662499785387666,0.8576110482385698,0.9866899260872303,0.9359415853659377,0.9331822006823229,0.7106557640986378
34,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9672718548113476,0.8109519365993283,0.9877708163130281,0.9186160077858043,0.941182105009053,0.8027729719194865
35,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9795578368323327,0.7521307137628681,0.991991567907068,0.8694288983405221,0.941182105009053,0.619817313539617
36,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.974860041868811,0.83615504763448,0.9898478808409527,0.923003916408594,0.9298049884761634,0.7782992954620983
37,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9618581116179407,0.8456624839649797,0.9869294065041838,0.9245338184192464,0.9524329873155117,0.7180672188231758
38,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9819702977294814,0.745622810801662,0.9927807998370686,0.8893317701334816,0.9252019934837072,0.670531433342819
39,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9716608645096056,0.8217131785236813,0.9894368645494329,0.9281212700892265,0.9319548294697486,0.7612502319926163
40,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9767563297894439,0.7562962624818041,0.990914941459627,0.9148266776926013,0.9294952972545284,0.7502881837703697
41,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9665201396015428,0.8411530956360727,0.9852919449359772,0.9393670114027816,0.9214878898794576,0.7704775075319207
42,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9703194576564658,0.8318953928862303,0.9886074588182504,0.9203908748416135,0.9181139161607919,0.7274904393785193
43,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.973524395303306,0.8461303089388184,0.9885739386640736,0.937158209801005,0.9239655863545964,0.8060067684179957
44,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9737429314745729,0.8223505084364048,0.9893499517435907,0.9194490315661263,0.9294853589450942,0.7552043608786534
45,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9631265999474179,0.8509676583588337,0.9857794008879288,0.9319886915352527,0.917744256137773,0.7534582212916534
46,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9729286391125531,0.8205265359734086,0.9894410280556383,0.9068833440232996,0.9307258637128357,0.7075262710444917
47,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9804199185823755,0.7619573334614056,0.9934889405253753,0.9020034402430914,0.9109978784036918,0.7058865787567897
48,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9777953079983537,0.7876191271929542,0.9918363557724724,0.9283604077803601,0.9168689029627688,0.7364791987930008
49,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9553452385002144,0.8768299685753744,0.9837335274094198,0.9518214659206958,0.9076309291293907,0.8152511907956105
50,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9715740146414799,0.8109070924927415,0.9884946667869928,0.9206174451739052,0.9319548294697486,0.7658638697622686
51,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9706065488565488,0.833457668773619,0.9872001327899601,0.9454778160709938,0.9261068767961467,0.858136625155313
52,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9653439424921342,0.8692112526006369,0.986639517589187,0.9424648241570522,0.922727553930444,0.7658638697622686
53,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9563340584930708,0.8386066611919322,0.9849377164580737,0.948698476621242,0.8963157433714164,0.7491454634588736
54,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9831542611698968,0.7121401949063377,0.9926365780256379,0.882907713670432,0.9319548294697486,0.6104148220776007
55,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9616917194613582,0.8880838801706954,0.9875881054554603,0.9468171591611799,0.9181139161607919,0.8073866096891387
56,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9727659964942864,0.8405711507384719,0.9900028254550726,0.9338269258823596,0.9387440066799465,0.7672831427832433
57,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9689139735110861,0.789151542250227,0.9873350837058031,0.8949428437841026,0.9282631238984281,0.6466529947193087
58,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9781003827894308,0.7826661062573612,0.9926015224557979,0.8890000838375809,0.9457957427787052,0.6782047521388764
59,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9795213278681141,0.7683571131322,0.9916978867984368,0.8957269529060607,0.9504093805483573,0.7076870905014429
60,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9761588902381698,0.7809999395818131,0.9900891977288279,0.8974201320736092,0.9273411917000962,0.7104964356912712
61,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9744203462351332,0.830623031515022,0.989822273408191,0.9256170234521285,0.9168689029627688,0.77649975711097
62,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9730788897280966,0.8007256485900075,0.990640022051777,0.8969936234553622,0.9399638375462137,0.7197274920657464
63,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9713032617121263,0.8119007560789608,0.9884311410264196,0.9184334582602819,0.9181090305361231,0.7121506257572008
64,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.977868245729455,0.8017818841553555,0.9919679134995075,0.906059990797842,0.9101406648630064,0.6735911143692243
65,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9753151215098892,0.8147740296901046,0.9902232978216797,0.9253056091214125,0.9202465878291102,0.7350249926362
66,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9827370749190322,0.7611310984716955,0.992950049734339,0.9370865694464315,0.9377905078461863,0.7857163714386965
67,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9702802914087363,0.8282406741228743,0.9888378578819969,0.9210472266460439,0.9377905078461863,0.7369883232397142
68,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9699166332727105,0.7737327299532486,0.9883737179158415,0.8986929718841032,0.9387339694818613,0.7381820431443553
69,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9692645329336392,0.8719352287178697,0.9883183666463179,0.9423077434181735,0.9239655863545964,0.74884991412779
70,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.988776577957257,0.6964858974755359,0.9951288294248569,0.8861523287522677,0.9699178018154048,0.7258083783084734
71,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9737584494795474,0.7937027320808092,0.9903150157163577,0.9039953781584174,0.9433683613926556,0.7704775075319207
72,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_CO_ortho,0.9750127948911969,0.7698589742749467,0.9892910130490112,0.8989585379942926,0.9248709425418192,0.7583941728842918
73,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9781546991404464,0.7799419326075765,0.9920927984710993,0.9193030108431273,0.9214878898794576,0.7318762038005445
74,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9627759244062165,0.8693462401081251,0.9846133044845692,0.9636911769447036,0.9331822006823229,0.8198701777122994
75,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_1.5h,0.9761997591360178,0.8083109919723467,0.9907312696502504,0.9103775864263827,0.9076309291293907,0.7598233477953423
76,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9709434837987533,0.7710477304312264,0.9886636067033691,0.8797109863951501,0.9319548294697486,0.6566820276497696
77,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9698419690820722,0.8305545310064334,0.9883295025951607,0.9374373686034619,0.9030119422127016,0.7413474001285862
78,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.9779676404715612,0.7966174008055219,0.9922926003210399,0.9117958424930809,0.9457957427787052,0.7566365942229641
79,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9676144045611649,0.8482316839689581,0.987205715291432,0.9440965181703133,0.9365684672394008,0.7658638697622686
80,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_Cl,0.9749025408899399,0.6984468418514946,0.9910106072757028,0.8404993356174462,0.941182105009053,0.5506927060816672
81,Reaction_CO_Cl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9661804436930831,0.8233164021423665,0.987823203646803,0.9232442910298573,0.920598998491251,0.7459663870452753
82,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_Cl,0.975824633191855,0.7683348214382089,0.9899444369844022,0.9186094873675946,0.920598998491251,0.7029019163317827
