,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9545999575316888,-0.08359334901321747,0.9815753703741017,0.524731946820337,0.7919591350892439,0.5049790034709835
1,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9191901954402213,0.17282616384610916,0.9696614615704535,0.6003940769916353,0.8067252925436602,0.50192327868672
2,Reaction_CO_1.5h,Reaction_2+2,Reaction_CN,0.9029086169313342,-0.11182770916702989,0.9606929792108528,0.4697544909347631,0.743974374796715,0.4582563518960966
3,Reaction_SCF3,Reaction_2+2,Reaction_CO_Cl,0.8853237063838502,0.3865963002079995,0.9639573187112462,0.6237321830522217,0.7681973435536605,0.5059726864729315
4,Reaction_SCF3,Reaction_2+2,Reaction_Si,0.8972188598276555,0.2423181609754208,0.9655090539711187,0.5495000976853672,0.7686457939308707,0.3169721550235648
5,Reaction_SCF3,Reaction_CN,Reaction_CO_Cl,0.9280325975646115,0.06994685695718827,0.9736400187875348,0.5565351686753952,0.8515930530302304,0.4061606518310033
6,Reaction_SCF3,Reaction_2+2,Reaction_CN,0.91125399001802,0.3917978438652753,0.9644585646644418,0.6400981017697941,0.8042833070955714,0.4591383547705529
7,Reaction_2+2,Reaction_SCF3,Reaction_CO_Cl,0.8931423553719008,0.21127622635694132,0.9670875747724434,0.5454905577785162,0.821939669717309,0.3940005398103532
8,Reaction_SCF3,Reaction_CO_Cl,Reaction_CO_1.5h,0.8913181703146128,0.0034983175646818854,0.958259503693136,0.3970720829000628,0.7511624737265913,0.33532939390284305
9,Reaction_SCF3,Reaction_CN,Reaction_CO_Cl,0.9109644715040651,0.1942955610052849,0.9635857966003307,0.5039591115315849,0.8518740353260785,0.42298649669662686
10,Reaction_2+2,Reaction_CN,Reaction_CO_Cl,0.9223281411590171,0.24939432075605272,0.9710009997698772,0.5101509545299815,0.7831942947623699,0.42129310766346717
11,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9099423965101835,0.31105857382102853,0.9614601393275652,0.6076615361064686,0.7995242342725207,0.5200213597875155
12,Reaction_CN,Reaction_CO_Cl,Reaction_SCF3,0.9318291653825223,0.021756877096921978,0.9714609097378285,0.5645435030055712,0.8436970293546842,0.4322962053117632
13,Reaction_SCF3,Reaction_CN,Reaction_2+2,0.9452765065579581,0.2294431344924216,0.9771530332668713,0.520851848815233,0.835525436986206,0.43776160823463656
14,Reaction_SCF3,Reaction_Si,Reaction_2+2,0.8784730532895132,0.37045121712862195,0.9583745229778515,0.6127678152206483,0.806419287079744,0.4459008703814073
15,Reaction_SCF3,Reaction_CN,Reaction_Cy,0.9133073031315478,0.2534390097735568,0.9683613922587567,0.6435119904490627,0.862454686320981,0.5240085206915471
16,Reaction_SCF3,Reaction_CN,Reaction_2+2,0.9028828516532882,0.3850423064809063,0.9613258409017962,0.6307285663880791,0.8150589059396272,0.48127106903572603
17,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9205442891136999,0.2500672321913252,0.9684112007392177,0.5482575283141131,0.7749297184237833,0.40903262988139755
18,Reaction_CN,Reaction_SCF3,Reaction_2+2,0.9186785338349072,0.15621361410690005,0.9689497986567983,0.5613242029555542,0.7623466493617608,0.4830516952521278
19,Reaction_2+2,Reaction_CN,Reaction_CO_1.5h,0.9101659485361944,0.3464087336625882,0.9654877672510335,0.6101620495989415,0.7762224681012323,0.5067306999213498
20,Reaction_SCF3,Reaction_CN,Reaction_Cy,0.882385923170915,0.2956666177816005,0.9656521438792076,0.5673484998412328,0.7894742166940727,0.48425793450023796
21,Reaction_SCF3,Reaction_CN,Reaction_2+2,0.9305708614682576,0.1566523264533185,0.9709439601191102,0.5736864835012886,0.7743034973828518,0.4550522092311529
22,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9232522369471932,0.25540369290471177,0.9716206467092783,0.5584712926029888,0.7028363374763095,0.46836496326832383
23,Reaction_2+2,Reaction_CN,Reaction_SCF3,0.9256540495440676,0.24655705291690377,0.9700383565197689,0.5436782494239963,0.8308309376816166,0.3978072784429288
24,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.9035119450554836,0.0865735463960241,0.9684018072236331,0.4198337258997786,0.803418614187516,0.34765765409384813
25,Reaction_SCF3,Reaction_Si,Reaction_2+2,0.9036959532413767,0.279019737758322,0.9749104881210414,0.5356445651892067,0.7733671264298622,0.43095788497983956
26,Reaction_CN,Reaction_SCF3,Reaction_2+2,0.8840026161436533,0.5137317533311183,0.9622119848951405,0.7180039709999901,0.7989573904681756,0.5601172820127165
27,Reaction_SCF3,Reaction_CO_1.5h,Reaction_Si,0.8884412134815108,0.3570078223669467,0.9721019462480321,0.6051102522213571,0.8185195150851211,0.4325402522883744
28,Reaction_SCF3,Reaction_2+2,Reaction_CN,0.9207120362927717,0.2669850524632328,0.9701097822779654,0.6037607754433982,0.7585632679469263,0.48127106903572603
29,Reaction_CN,Reaction_2+2,Reaction_SCF3,0.9197962222021329,0.24405361427080408,0.9680729796419113,0.5347729923854118,0.78383338658141,0.4082758925253843
30,Reaction_SCF3,Reaction_2+2,Reaction_CN,0.92406486268033,0.13032032224258727,0.969075708680681,0.5852537090189603,0.8030225775914306,0.3807258258440575
31,Reaction_CN,Reaction_SCF3,Reaction_2+2,0.9003677678130436,0.4585271452496732,0.9616420786715548,0.6781132452980108,0.8274069117904845,0.512231544422502
32,Reaction_CN,Reaction_CO_1.5h,Reaction_2+2,0.8965166501166344,0.26289882202575743,0.9668721989268908,0.5720842636447636,0.7505739485223509,0.533934579547552
33,Reaction_CN,Reaction_SCF3,Reaction_2+2,0.9017356225434572,0.14662262388966396,0.959596370638357,0.6108946271388528,0.7889568120273003,0.438879775083557
34,Reaction_CN,Reaction_SCF3,Reaction_CO_Cl,0.9166549920919692,0.25991729042547806,0.9669862617635552,0.5787896903655899,0.7760484559634252,0.44664482573256054
35,Reaction_2+2,Reaction_CN,Reaction_SCF3,0.9371140177061164,-0.12002923256416898,0.9732842419640014,0.5577477239953392,0.7945055173395195,0.5014649949122207
36,Reaction_2+2,Reaction_CN,Reaction_SCF3,0.937899705612123,0.25985414915324356,0.973055206787774,0.5315957369432044,0.8288234868393953,0.4812959118159816
37,Reaction_CO_1.5h,Reaction_Cy,Reaction_SCF3,0.9040268142196805,0.17316588268149657,0.967503269662285,0.459133199188464,0.7486325753428886,0.4747394099132376
38,Reaction_CO_Cl,Reaction_2+2,Reaction_CN,0.8833537748565976,0.389474319269529,0.9590760692934228,0.6731920046324826,0.841572882169772,0.4746444525345673
39,Reaction_CN,Reaction_2+2,Reaction_CO_Cl,0.9341861805662459,0.046372297435742005,0.9784733448852019,0.3860297880264603,0.7298497917135396,0.3142476430257281
40,Reaction_2+2,Reaction_SCF3,Reaction_CO_Cl,0.9180374783246804,0.21629610299991375,0.9739734693495606,0.5472565901772306,0.8293904831242835,0.4629806441836852
41,Reaction_2+2,Reaction_CN,Reaction_CO_1.5h,0.9149140846366085,0.19221126874699745,0.9669783868016372,0.5228526918033618,0.8490414817666087,0.5304704511541807
42,Reaction_SCF3,Reaction_CN,Reaction_CO_Cl,0.8940606037500298,0.3679130640403109,0.9636582032362878,0.6112779006324245,0.8455816737242177,0.41486867142698824
43,Reaction_CN,Reaction_2+2,Reaction_SCF3,0.927996816372711,0.26582294430032793,0.9722633551723749,0.5416703576321547,0.8116084088691436,0.4385967870522626
44,Reaction_SCF3,Reaction_CO_Cl,Reaction_CN,0.9158886608029629,0.2737466098209853,0.9709253211104132,0.5844946470844901,0.7714457144513787,0.46704630837457156
45,Reaction_CN,Reaction_2+2,Reaction_SCF3,0.9183757571501748,0.2685219751582051,0.9706880273038194,0.5847916333471017,0.7410265432427429,0.5154368188731805
46,Reaction_SCF3,Reaction_CN,Reaction_Cy,0.8903499696111995,0.3784085629787427,0.9601567009838073,0.6192711301099493,0.787488507505087,0.4606400484218717
47,Reaction_2+2,Reaction_SCF3,Reaction_CO_1.5h,0.9209445296097577,-0.09825713868062547,0.971072269066683,0.2746779527759575,0.7189812559071419,0.26544667796357857
48,Reaction_CN,Reaction_2+2,Reaction_SCF3,0.9158483225905036,0.2582503254502061,0.9646191106214276,0.5618684041483941,0.7584673820979497,0.45604787469535124
49,Reaction_SCF3,Reaction_CO_Cl,Reaction_CO_1.5h,0.8912360130989911,0.02720981833549596,0.9680858599567701,0.3684005988527822,0.7912458175254568,0.4192773396028669
50,Reaction_SCF3,Reaction_CN,Reaction_2+2,0.9054450104822792,0.3567310200953431,0.9640620161707584,0.6419800366198892,0.8281099803085624,0.4225180748227815
51,Reaction_CN,Reaction_2+2,Reaction_SCF3,0.9445514354373599,0.2339192714107673,0.976461805478071,0.5389017568472146,0.8116763339310319,0.46049722761584044
52,Reaction_CN,Reaction_SCF3,Reaction_2+2,0.8998781446493213,0.40486799546347085,0.9581506104342359,0.6390909851391801,0.7936811043148889,0.4262113451330808
53,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9313517546243433,0.14271652818939262,0.9726491840165328,0.5173507853355642,0.8329106178755686,0.39689409549924576
54,Reaction_2+2,Reaction_SCF3,Reaction_CN,0.9266234124056612,-0.016091280505318384,0.9716680226668243,0.4691135220095039,0.8199309158517353,0.44221315563738267
55,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_Cl,0.8823390241451372,-0.05798308173143196,0.9649416839504054,0.3271524867031666,0.7826223942666742,0.30832065421181115
56,Reaction_CN,Reaction_2+2,Reaction_SCF3,0.9181192336828281,0.2732234659768784,0.9671104494894567,0.5549913238481899,0.8034197066133149,0.37875354374912823
57,Reaction_CH2CF3,Reaction_CN,Reaction_SCF3,0.9063561933574139,0.34064328995386617,0.9744219911399382,0.6540417331087276,0.8267511503280092,0.48490077823360755
58,Reaction_SCF3,Reaction_2+2,Reaction_Si,0.8913316183392832,0.35477915185009035,0.9640950911915462,0.6236232281671862,0.8082748120439943,0.4375283401861354
59,Reaction_2+2,Reaction_SCF3,Reaction_P,0.9009036510770867,0.24580007717874008,0.9705639392277391,0.5174846978188653,0.8791850780209348,0.30232155264822963
60,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.9006252680622302,0.09920065304980286,0.963503097172863,0.40763863511433396,0.796729973252432,0.40565387441202044
61,Reaction_SCF3,Reaction_2+2,Reaction_CN,0.9159205409655466,0.17528027250262912,0.9688369853899992,0.5221649613747686,0.7642596928950418,0.3616895345518546
62,Reaction_CN,Reaction_2+2,Reaction_CO_1.5h,0.9313097089823289,0.09027182801562972,0.9730230824541893,0.4876122069762245,0.7952591711164847,0.4711108656695357
