,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.9685292618199595,0.4622064238055812,0.9844919081056644,0.8219626147325325,0.8715809744759629,0.692241229090201
1,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9634866136065728,0.6176719320708943,0.982300173854273,0.8184420991883012,0.9202465878291102,0.7250126377585767
2,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9602530500260493,0.6420703494833904,0.9802067437568003,0.8283151060225616,0.9199108853096162,0.6907275605193679
3,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.936505478976915,0.8397162442445889,0.968237019528942,0.9285760576324603,0.901326827020533,0.7833397901101363
4,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9656602298225335,0.6629481781583053,0.9832950795132998,0.844882082445538,0.9021861440918624,0.7091774431174608
5,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9666107636889538,0.48770895241240864,0.9834421458271393,0.8113395216030175,0.9072316471674235,0.7544274005280655
6,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.953315840669827,0.7561169076733416,0.9766760365391156,0.9001715443893257,0.8680764874361859,0.8242817894658493
7,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9621549260885865,0.7893135801003087,0.9818360704600804,0.8965752171404944,0.8975236833988811,0.7861403011605462
8,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9584701218457615,0.7567015058404091,0.9799971968398438,0.870179698462306,0.9143739000994492,0.7171717264279142
9,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9689805060264428,0.31063868261951,0.9846699459616918,0.8045729745235648,0.9059728415928039,0.7108402295574308
10,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9614905503430141,0.7295918988058048,0.9806916270024927,0.8623409640615144,0.9000608498699184,0.7233047139781514
11,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9634087753239031,0.5524696811256569,0.9821857710020803,0.8317368033102658,0.8780967541591791,0.7017003342936706
12,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.972994593413795,0.6510964748900971,0.9873816050174103,0.8164105358648306,0.9257939315084449,0.6550880546901813
13,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9742287807891151,0.44871181603923826,0.9873721502570004,0.7822547346553965,0.9124211282466754,0.676789941375055
14,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9448303225715613,0.8040436650259303,0.9722589351454026,0.9105965704485999,0.8482318437287277,0.7902870874603135
15,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9466850661868654,0.8010296641938285,0.9736248528217117,0.8980097325098628,0.8654665074001251,0.8488946000065122
16,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9516881749485199,0.7616755318538907,0.9765556936865418,0.8818061082101835,0.9102564250113213,0.7669747839954075
17,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9592350100529732,0.7370759688508328,0.9802131499941993,0.8661804086676113,0.9004846763004702,0.7230828831785875
18,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9659216606884737,0.5150412625924843,0.9833708120493826,0.8012803676025175,0.9152648707373454,0.648881077813197
19,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9624821550223299,0.6535216968477531,0.9812703882407449,0.8669959592252848,0.9279697134317764,0.7870261153656979
20,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.96783672633433,0.4091190328443701,0.9839632414018186,0.8237123053314813,0.917759044034361,0.7078578079028762
21,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.9753675042197718,0.23272333793586686,0.9879564030165843,0.7784530092267908,0.9063735236909829,0.7220591953088187
22,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.958999432181867,0.765260020471932,0.980162068405308,0.9303678733486161,0.8983838801198035,0.7861403011605462
23,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9655156537268663,0.6909925709588851,0.9831645413845027,0.8449458846250002,0.9174209747162277,0.6936532069063645
24,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9600537122719536,0.5757145168401328,0.9802534360517844,0.84219377997409,0.8786273954147283,0.7758844335692218
25,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9662739018087855,0.6473959185430747,0.9834163329519692,0.8641093471647443,0.9197245217933859,0.7343156104176066
26,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.9507877457130908,0.6619850132137959,0.9758084476532431,0.8651944566298095,0.8561853652296145,0.7935568833432033
27,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9643338371301597,0.6613743040323941,0.9825612129962681,0.8565713564215034,0.8996530426986901,0.7294085434037688
28,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9622120973773566,0.7830878737732047,0.9815216960932672,0.8961899777060512,0.9000608498699184,0.7323413761099401
29,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9692897023685042,0.7092508514767957,0.9859517790132684,0.8654866494804384,0.9102564250113213,0.7030465194161875
30,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9582414487700949,0.7239752378707355,0.9807297979040739,0.8605423002779344,0.9004846763004702,0.7837548413973973
31,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9833589025559479,0.17000730015326282,0.9917471341039784,0.7615452348959343,0.9034256062173006,0.648881077813197
32,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9672793865261947,0.6729702993084834,0.9843009500858231,0.8584329545068351,0.9143739000994492,0.7716372446883888
33,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9528558490303478,0.8061382780910549,0.9763670719958214,0.8997008819976726,0.8682445900107988,0.7865619778735764
34,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9648610535820796,0.6720100930654531,0.9833504961165271,0.8535701400824955,0.8840287917411467,0.7125147671653952
35,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.9681475989649841,0.5424470977515548,0.9840632657947009,0.8207522496765198,0.8975236833988811,0.6985438893778384
36,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9548267884206547,0.7320611572002429,0.9774195918564725,0.8667194606797566,0.9282631238984281,0.7146344813718629
37,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9661663026687264,0.7204074262963938,0.9830935975900202,0.8786570937389236,0.8822485350109729,0.7387163169910554
38,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9516478949931682,0.7973691255306412,0.9762960101021981,0.8938148380503976,0.8822485350109729,0.7430734732453751
39,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_SCF3,0.9504771625431674,0.7714113560613776,0.9770884116411016,0.8797895872355108,0.848244297401622,0.7462586166137986
40,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9651229987484355,0.5207137493173131,0.9826731814139437,0.8213653369843622,0.918666758911157,0.6984059483309322
41,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.9729081223536465,0.6216378391826158,0.9867649075377284,0.8217165359811572,0.9267348932412656,0.6394565011820261
42,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9471267036403328,0.7306141604588304,0.9738992512375387,0.8673249060091085,0.93629963078253,0.7669747839954075
43,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9663667293044419,0.5838110210949969,0.983788130852913,0.8240430669622759,0.9350750736789556,0.7245545081800698
44,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9717572590047628,0.5738966582019802,0.9862752421248244,0.804303871913176,0.8954093726096088,0.6667119510458269
45,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9672149267982177,0.7342347255883044,0.9835841927743592,0.8589766009945493,0.932621190692086,0.7060260848536956
46,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.956508511511248,0.7187939491147732,0.9786311411313939,0.8542236624071056,0.9009204616778718,0.7125147671653952
47,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9629457688168033,0.5102285730270026,0.9813959196616506,0.8318358046053352,0.9257939315084449,0.7046988049369128
48,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.9709194033680086,0.6917539441976053,0.9859213828728273,0.8396616642950928,0.9190036413657754,0.7152950256474172
49,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.9524558855685131,0.6354079446100975,0.9769502401061655,0.8587019136790343,0.8634467461698596,0.7716372446883888
50,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9423866327028918,0.8522594277685314,0.9721910705166461,0.9437024702026263,0.8881987620129188,0.8196248302033303
51,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.9682411709715394,0.403396076352068,0.9849000214609527,0.8142459821798046,0.9140152816508474,0.6442296005528874
52,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9601644202180376,0.7581495694339938,0.9802152741367294,0.8850483443630124,0.8907578953492991,0.7512135775400094
53,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.953795062012183,0.6498271652646077,0.9772053307858881,0.8727445669602223,0.9115110654778248,0.7277180298656297
54,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9657372867012356,0.6899610896972059,0.983149649654556,0.8373095684250765,0.9156124431399436,0.6909877943175741
55,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9634262220012092,0.49423137473679213,0.9816125295891686,0.8171574057550055,0.8979505049969128,0.7277180298656297
56,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9570341065066856,0.7145853787506149,0.9786893943180638,0.8459280648748849,0.9245568998818869,0.7233047139781514
57,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9594289218198592,0.7464159747454071,0.9809322080643,0.924919444706786,0.8622648643008223,0.7772956567802732
58,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9591586479442482,0.7393553966995667,0.9805399510851536,0.8939655021756827,0.9118722182526787,0.7494522302687411
59,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9293759144546246,0.8771987552549247,0.9642470700000524,0.9420130515791343,0.8522235450409628,0.8149678709408115
60,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9754002295434147,0.5851986508636996,0.9879694913852494,0.8192521659176333,0.9131238973473188,0.6754811279296933
61,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.9628704090028072,0.6380336588089282,0.9821084421326403,0.8415981025590653,0.8755083413535575,0.732353176552672
62,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9499987984822934,0.7001491743604344,0.9748988194537567,0.8599701376324401,0.888669362826402,0.7375411033425064
63,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9468041648698652,0.7912870060537944,0.9739630529124605,0.8932640233311253,0.8721519863080605,0.7991145064305757
64,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9512136480937765,0.7661846315354149,0.9760035506161913,0.880712495283664,0.8755083413535575,0.7540928013539965
65,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9657802589580228,0.4272037701071497,0.9828422814918879,0.8261015014122963,0.8966808124482621,0.7712384189969509
66,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9707732774499116,0.6469919010323958,0.9856395434072878,0.8405577897396551,0.8819657112351649,0.7046988049369128
67,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9262569261807833,0.753204991339775,0.9625226067117101,0.9256608131418703,0.8641587104423667,0.7856246267673322
68,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9679425201515843,0.39431089996959556,0.9839106076769255,0.8470175216667639,0.9289283516782202,0.7125147671653952
69,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.949090442237501,0.7740424353150306,0.9756844580312332,0.8818070167332718,0.9190036413657754,0.7540928013539965
70,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.955872376780901,0.7619164157948026,0.977787416339337,0.8790140077997919,0.8861064180889895,0.7369764481106359
71,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9668373246763255,0.7171622397078642,0.9834253378254761,0.8578244563198049,0.8958549350341438,0.7626904815600415
72,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9519105651776231,0.7443842343137121,0.9760165111947143,0.8698766775574088,0.9081070561911899,0.7580113988510842
73,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9728753795476173,0.22036027354822008,0.9863512894655141,0.8163541543955332,0.9202465878291102,0.7314062399082856
74,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9786086582733126,0.1840845208339852,0.9895235927862535,0.7692414287165489,0.8945833105991499,0.6955292683419839
75,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9620045363010714,0.612470119689335,0.9815378532691962,0.8171547510479866,0.93629963078253,0.6644006487498211
76,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9494993767043242,0.8070219114036776,0.975187925264989,0.9003038088730722,0.8455746521532836,0.7819362278655286
77,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9616223080392379,0.5501281044151682,0.9811525927336746,0.8110486717605154,0.9111294647141347,0.7043955047950742
78,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9600047159245695,0.7185516518754254,0.9803531104942389,0.9279723789338855,0.9000608498699184,0.8018803768583053
79,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9583448126564357,0.6050786240024795,0.9790798449284561,0.8614525463309974,0.8602239978550315,0.7526381148497487
80,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9531189435206422,0.7931331556003891,0.9766928277590312,0.8907642233081442,0.8958549350341438,0.772048646977956
81,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9596433375060961,0.5347470218242683,0.9798051937509031,0.8255294876018856,0.8975236833988811,0.7801114033759858
82,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9556025760957924,0.7762637213162072,0.9788627704239824,0.8856095345321684,0.9025910760821682,0.7384437319790488
83,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.9578034616110168,0.7630503866440193,0.9794720654372296,0.8887311205684622,0.8648606078251813,0.7398967540334555
84,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9446230825656842,0.8476145481070829,0.9723167565177028,0.9315464775900332,0.8589086266773494,0.8250561102935164
85,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9530642507254428,0.7532672935604292,0.9770856245827172,0.8871322030297715,0.8561853652296145,0.7898224772860342
86,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.945987045517188,0.8551060063575278,0.972971305681595,0.9371763474490861,0.8708513820910386,0.8004985122065501
87,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_1.5h,0.9612309579481713,0.7023419864383476,0.9804418623803078,0.8687535189631665,0.8928345358410901,0.735530517012975
88,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9638546884243739,0.6339924488965728,0.9818859057621855,0.8272435392298099,0.9143739000994492,0.7331497614284768
89,Reaction_CO_biphenyl,Reaction_CO_1.5h,Reaction_CO_ortho,0.9465042617553778,0.6717984962361307,0.9739243398859178,0.8376884923953117,0.9211533604231895,0.7125147671653952
