selected_indices_per_step,actual_rewards_per_step
"[0, 55, 57, 28, 19, 48, 29, 49, 30, 53, 22, 51, 20, 24, 23, 26, 37, 39, 40, 41, 38, 45, 17, 33, 56, 52, 35, 27, 54, 58, 34, 47, 16, 18, 8, 36, 44, 43, 42, 21, 12, 15, 25, 50, 59, 46, 9, 7, 31, 4, 14, 6, 1, 11, 10, 5, 13, 32, 2, 3]","[1, 2, 5, 81, 34, 46, 63, 2, 47, 31, 6, 77, 19, 15, 1, 80, 56, 73, 81, 75, 46, 3, 2, 1, 3, 6, 24, 73, 34, 3, 2, 3, 8, 6, 13, 1, 42, 7, 27, 14, 1, 2, 1, 14, 2, 2, 5, 13, 1, 1, 10, 11, 2, 3, 1, 2, 2, 1, 2, 2]"
"[1, 9, 11, 50, 36, 45, 59, 7, 25, 8, 42, 54, 55, 26, 29, 30, 17, 22, 21, 28, 24, 51, 23, 52, 27, 20, 39, 33, 40, 37, 41, 35, 53, 58, 57, 47, 38, 18, 48, 34, 56, 44, 43, 19, 16, 15, 49, 46, 12, 4, 14, 31, 6, 10, 13, 5, 32, 2, 3, 0]","[2, 5, 3, 14, 1, 3, 2, 13, 1, 13, 27, 34, 2, 80, 63, 47, 2, 6, 14, 81, 15, 77, 1, 6, 73, 19, 73, 1, 81, 56, 75, 24, 31, 3, 5, 3, 46, 6, 46, 2, 3, 42, 7, 34, 8, 2, 2, 2, 1, 1, 10, 1, 11, 1, 2, 2, 1, 2, 2, 1]"
"[2, 56, 40, 39, 45, 57, 58, 52, 41, 20, 53, 35, 47, 23, 33, 8, 27, 28, 51, 30, 26, 37, 29, 24, 38, 22, 54, 17, 55, 34, 12, 18, 19, 44, 43, 16, 42, 21, 48, 36, 49, 15, 50, 25, 46, 59, 7, 9, 31, 4, 14, 6, 13, 11, 5, 1, 10, 32, 3, 0]","[2, 3, 81, 73, 3, 5, 3, 6, 75, 19, 31, 24, 3, 1, 1, 13, 73, 81, 77, 47, 80, 56, 63, 15, 46, 6, 34, 2, 2, 2, 1, 6, 34, 42, 7, 8, 27, 14, 46, 1, 2, 2, 14, 1, 2, 2, 13, 5, 1, 1, 10, 11, 2, 3, 2, 2, 1, 1, 2, 1]"
"[3, 16, 54, 56, 55, 23, 57, 42, 47, 45, 44, 43, 15, 41, 40, 52, 58, 53, 39, 27, 26, 51, 30, 37, 29, 19, 35, 38, 20, 33, 24, 28, 17, 22, 18, 34, 36, 21, 48, 8, 25, 49, 50, 12, 46, 59, 7, 9, 4, 31, 14, 6, 10, 11, 5, 13, 1, 32, 2, 0]","[2, 8, 34, 3, 2, 1, 5, 27, 3, 3, 42, 7, 2, 75, 81, 6, 3, 31, 73, 73, 80, 77, 47, 56, 63, 34, 24, 46, 19, 1, 15, 81, 2, 6, 6, 2, 1, 14, 46, 13, 1, 2, 14, 1, 2, 2, 13, 5, 1, 1, 10, 11, 1, 3, 2, 2, 2, 1, 2, 1]"
"[4, 16, 57, 44, 34, 42, 48, 47, 56, 15, 45, 43, 40, 41, 27, 58, 53, 39, 29, 23, 51, 24, 37, 30, 21, 26, 38, 33, 20, 28, 35, 54, 17, 52, 18, 55, 19, 8, 36, 22, 49, 12, 25, 50, 46, 59, 7, 31, 9, 14, 6, 10, 11, 1, 13, 5, 2, 32, 3, 0]","[1, 8, 5, 42, 2, 27, 46, 3, 3, 2, 3, 7, 81, 75, 73, 3, 31, 73, 63, 1, 77, 15, 56, 47, 14, 80, 46, 1, 19, 81, 24, 34, 2, 6, 6, 2, 34, 13, 1, 6, 2, 1, 1, 14, 2, 2, 13, 1, 5, 10, 11, 1, 3, 2, 2, 2, 2, 1, 2, 1]"
"[5, 40, 20, 43, 48, 41, 53, 45, 39, 37, 51, 58, 23, 35, 28, 26, 30, 33, 29, 57, 27, 52, 24, 38, 22, 17, 54, 36, 47, 34, 55, 12, 18, 56, 19, 8, 25, 21, 44, 42, 16, 15, 49, 50, 46, 59, 9, 7, 4, 14, 6, 10, 11, 31, 1, 13, 32, 2, 0, 3]","[2, 81, 19, 7, 46, 75, 31, 3, 73, 56, 77, 3, 1, 24, 81, 80, 47, 1, 63, 5, 73, 6, 15, 46, 6, 2, 34, 1, 3, 2, 2, 1, 6, 3, 34, 13, 1, 14, 42, 27, 8, 2, 2, 14, 2, 2, 5, 13, 1, 10, 11, 1, 3, 1, 2, 2, 1, 2, 1, 2]"
"[6, 51, 28, 48, 18, 24, 23, 30, 53, 29, 57, 26, 38, 39, 20, 40, 41, 54, 33, 52, 37, 35, 27, 58, 56, 45, 22, 12, 47, 55, 34, 19, 17, 16, 44, 43, 36, 42, 21, 25, 8, 15, 49, 50, 46, 59, 31, 7, 9, 4, 14, 1, 10, 11, 5, 13, 2, 32, 3, 0]","[11, 77, 81, 46, 6, 15, 1, 47, 31, 63, 5, 80, 46, 73, 19, 81, 75, 34, 1, 6, 56, 24, 73, 3, 3, 3, 6, 1, 3, 2, 2, 34, 2, 8, 42, 7, 1, 27, 14, 1, 13, 2, 2, 14, 2, 2, 1, 13, 5, 1, 10, 2, 1, 3, 2, 2, 2, 1, 2, 1]"
"[7, 21, 24, 47, 28, 27, 52, 26, 29, 51, 30, 33, 23, 38, 39, 40, 41, 43, 54, 37, 58, 35, 53, 57, 20, 56, 17, 12, 55, 34, 45, 18, 19, 48, 36, 22, 31, 8, 16, 25, 44, 42, 49, 15, 50, 59, 46, 4, 9, 14, 6, 10, 11, 5, 1, 13, 2, 32, 3, 0]","[13, 14, 15, 3, 81, 73, 6, 80, 63, 77, 47, 1, 1, 46, 73, 81, 75, 7, 34, 56, 3, 24, 31, 5, 19, 3, 2, 1, 2, 2, 3, 6, 34, 46, 1, 6, 1, 13, 8, 1, 42, 27, 2, 2, 14, 2, 2, 1, 5, 10, 11, 1, 3, 2, 2, 2, 2, 1, 2, 1]"
"[8, 15, 33, 7, 25, 14, 4, 40, 52, 39, 28, 18, 29, 24, 27, 51, 37, 58, 23, 35, 57, 30, 41, 53, 26, 38, 20, 54, 47, 22, 56, 45, 55, 17, 19, 36, 21, 43, 48, 34, 12, 42, 44, 49, 16, 59, 50, 46, 31, 9, 13, 6, 10, 11, 1, 5, 32, 2, 3, 0]","[13, 2, 1, 13, 1, 10, 1, 81, 6, 73, 81, 6, 63, 15, 73, 77, 56, 3, 1, 24, 5, 47, 75, 31, 80, 46, 19, 34, 3, 6, 3, 3, 2, 2, 34, 1, 14, 7, 46, 2, 1, 27, 42, 2, 8, 2, 14, 2, 1, 5, 2, 11, 1, 3, 2, 2, 1, 2, 2, 1]"
"[9, 30, 29, 55, 49, 17, 22, 56, 26, 19, 28, 51, 20, 23, 24, 37, 39, 33, 41, 35, 57, 40, 52, 27, 45, 54, 53, 38, 47, 58, 16, 48, 34, 18, 36, 8, 21, 43, 44, 42, 15, 59, 25, 50, 46, 31, 7, 4, 12, 14, 6, 10, 11, 1, 5, 2, 32, 13, 3, 0]","[5, 47, 63, 2, 2, 2, 6, 3, 80, 34, 81, 77, 19, 1, 15, 56, 73, 1, 75, 24, 5, 81, 6, 73, 3, 34, 31, 46, 3, 3, 8, 46, 2, 6, 1, 13, 14, 7, 42, 27, 2, 2, 1, 14, 2, 1, 13, 1, 1, 10, 11, 1, 3, 2, 2, 2, 1, 2, 2, 1]"
