selected_indices_per_step,actual_rewards_per_step
"[0, 55, 21, 12, 58, 40, 3, 16, 43, 45, 50, 47, 59, 57, 14, 15, 25, 48, 9, 8, 7, 4, 11, 6, 10, 51, 49, 46, 53, 41, 13, 38, 2, 34, 17, 44, 33, 42, 54, 29, 31, 23, 5, 18, 1, 32, 19, 28, 56, 36, 24, 39, 35, 20, 22, 30, 37, 26, 52, 27]","[41, 2, 35, 34, 0, 22, 35, 60, 28, 1, 24, 3, 0, 0, 40, 42, 37, 0, 70, 57, 54, 24, 58, 63, 66, 21, 54, 0, 40, 12, 33, 21, 40, 9, 33, 34, 9, 43, 19, 22, 40, 30, 41, 38, 62, 37, 34, 25, 5, 18, 34, 24, 18, 30, 32, 29, 14, 27, 22, 30]"
"[1, 9, 11, 42, 16, 50, 59, 58, 22, 34, 13, 0, 14, 57, 12, 55, 15, 3, 45, 8, 41, 43, 47, 46, 7, 2, 4, 51, 10, 6, 49, 53, 25, 38, 54, 18, 5, 33, 44, 31, 29, 17, 23, 56, 32, 37, 30, 35, 19, 48, 36, 28, 24, 40, 39, 20, 21, 26, 27, 52]","[62, 70, 58, 43, 60, 24, 0, 0, 32, 9, 33, 41, 40, 0, 34, 2, 42, 35, 1, 57, 12, 28, 3, 0, 54, 40, 24, 21, 66, 63, 54, 40, 37, 21, 19, 38, 41, 9, 34, 40, 22, 33, 30, 5, 37, 14, 29, 18, 34, 0, 18, 25, 34, 22, 24, 30, 35, 27, 30, 22]"
"[2, 56, 17, 48, 46, 4, 1, 5, 12, 13, 14, 50, 29, 25, 57, 51, 15, 3, 55, 6, 8, 53, 16, 44, 45, 9, 59, 58, 41, 7, 10, 11, 49, 34, 0, 38, 42, 54, 33, 43, 23, 31, 18, 37, 30, 32, 35, 47, 19, 21, 40, 24, 36, 39, 20, 22, 28, 52, 26, 27]","[40, 5, 33, 0, 0, 24, 62, 41, 34, 33, 40, 24, 22, 37, 0, 21, 42, 35, 2, 63, 57, 40, 60, 34, 1, 70, 0, 0, 12, 54, 66, 58, 54, 9, 41, 21, 43, 19, 9, 28, 30, 40, 38, 14, 29, 37, 18, 3, 34, 35, 22, 34, 18, 24, 30, 32, 25, 22, 27, 30]"
"[3, 16, 54, 57, 45, 9, 50, 8, 15, 35, 47, 14, 7, 58, 0, 48, 59, 17, 23, 4, 11, 10, 40, 46, 12, 13, 6, 55, 2, 44, 43, 49, 53, 51, 25, 38, 34, 33, 31, 18, 41, 5, 42, 29, 1, 32, 19, 36, 28, 21, 24, 39, 56, 20, 22, 30, 26, 37, 27, 52]","[35, 60, 19, 0, 1, 70, 24, 57, 42, 18, 3, 40, 54, 0, 41, 0, 0, 33, 30, 24, 58, 66, 22, 0, 34, 33, 63, 2, 40, 34, 28, 54, 40, 21, 37, 21, 9, 9, 40, 38, 12, 41, 43, 22, 62, 37, 34, 18, 25, 35, 34, 24, 5, 30, 32, 29, 27, 14, 30, 22]"
"[4, 16, 57, 43, 59, 45, 9, 58, 15, 27, 50, 32, 14, 7, 11, 8, 6, 41, 49, 18, 46, 10, 0, 12, 48, 51, 55, 13, 2, 25, 34, 53, 38, 17, 44, 40, 33, 54, 22, 3, 29, 36, 42, 5, 23, 56, 31, 35, 1, 47, 19, 24, 39, 28, 20, 37, 30, 21, 26, 52]","[24, 60, 0, 28, 0, 1, 70, 0, 42, 30, 24, 37, 40, 54, 58, 57, 63, 12, 54, 38, 0, 66, 41, 34, 0, 21, 2, 33, 40, 37, 9, 40, 21, 33, 34, 22, 9, 19, 32, 35, 22, 18, 43, 41, 30, 5, 40, 18, 62, 3, 34, 34, 24, 25, 30, 14, 29, 35, 27, 22]"
"[5, 40, 6, 41, 8, 45, 16, 42, 36, 44, 18, 9, 59, 50, 47, 15, 58, 32, 14, 0, 25, 55, 57, 10, 12, 54, 11, 51, 48, 4, 7, 46, 2, 13, 43, 49, 53, 21, 33, 29, 34, 3, 23, 17, 38, 1, 19, 56, 31, 28, 39, 35, 24, 20, 22, 30, 26, 37, 27, 52]","[41, 22, 63, 12, 57, 1, 60, 43, 18, 34, 38, 70, 0, 24, 3, 42, 0, 37, 40, 41, 37, 2, 0, 66, 34, 19, 58, 21, 0, 24, 54, 0, 40, 33, 28, 54, 40, 35, 9, 22, 9, 35, 30, 33, 21, 62, 34, 5, 40, 25, 24, 18, 34, 30, 32, 29, 27, 14, 30, 22]"
"[6, 51, 49, 45, 50, 55, 47, 48, 15, 14, 46, 25, 58, 2, 8, 10, 53, 13, 11, 12, 7, 16, 57, 9, 59, 41, 17, 38, 4, 44, 0, 43, 34, 33, 22, 40, 42, 54, 3, 29, 31, 23, 5, 18, 36, 1, 19, 28, 32, 35, 56, 39, 24, 30, 20, 21, 52, 37, 26, 27]","[63, 21, 54, 1, 24, 2, 3, 0, 42, 40, 0, 37, 0, 40, 57, 66, 40, 33, 58, 34, 54, 60, 0, 70, 0, 12, 33, 21, 24, 34, 41, 28, 9, 9, 32, 22, 43, 19, 35, 22, 40, 30, 41, 38, 18, 62, 34, 25, 37, 18, 5, 24, 34, 29, 30, 35, 22, 14, 27, 30]"
"[7, 21, 48, 16, 50, 15, 45, 8, 43, 34, 33, 46, 13, 4, 19, 9, 59, 58, 6, 10, 14, 2, 57, 41, 12, 49, 53, 51, 11, 55, 40, 0, 25, 38, 17, 44, 29, 54, 3, 5, 23, 18, 42, 31, 56, 47, 1, 32, 28, 36, 35, 39, 24, 20, 22, 37, 30, 27, 26, 52]","[54, 35, 0, 60, 24, 42, 1, 57, 28, 9, 9, 0, 33, 24, 34, 70, 0, 0, 63, 66, 40, 40, 0, 12, 34, 54, 40, 21, 58, 2, 22, 41, 37, 21, 33, 34, 22, 19, 35, 41, 30, 38, 43, 40, 5, 3, 62, 37, 25, 18, 18, 24, 34, 30, 32, 14, 29, 30, 27, 22]"
"[8, 15, 33, 46, 7, 50, 1, 25, 0, 51, 14, 12, 48, 45, 16, 42, 43, 18, 9, 59, 58, 55, 3, 57, 10, 11, 13, 2, 4, 54, 6, 38, 34, 49, 53, 40, 17, 5, 44, 41, 22, 47, 29, 32, 19, 23, 28, 36, 31, 35, 56, 24, 39, 20, 21, 52, 30, 37, 26, 27]","[57, 42, 9, 0, 54, 24, 62, 37, 41, 21, 40, 34, 0, 1, 60, 43, 28, 38, 70, 0, 0, 2, 35, 0, 66, 58, 33, 40, 24, 19, 63, 21, 9, 54, 40, 22, 33, 41, 34, 12, 32, 3, 22, 37, 34, 30, 25, 18, 40, 18, 5, 34, 24, 30, 35, 22, 29, 14, 27, 30]"
"[9, 30, 31, 57, 59, 50, 16, 2, 58, 11, 7, 15, 41, 14, 8, 4, 6, 10, 49, 46, 13, 43, 17, 47, 45, 53, 12, 51, 55, 25, 34, 40, 0, 44, 33, 38, 21, 42, 54, 3, 5, 36, 29, 23, 32, 18, 56, 19, 1, 48, 35, 24, 39, 20, 28, 22, 26, 37, 27, 52]","[70, 29, 40, 0, 0, 24, 60, 40, 0, 58, 54, 42, 12, 40, 57, 24, 63, 66, 54, 0, 33, 28, 33, 3, 1, 40, 34, 21, 2, 37, 9, 22, 41, 34, 9, 21, 35, 43, 19, 35, 41, 18, 22, 30, 37, 38, 5, 34, 62, 0, 18, 34, 24, 30, 25, 32, 27, 14, 30, 22]"
