selected_indices_per_step,actual_rewards_per_step
"[12, 33, 29, 36, 44, 42, 47, 5, 7, 50, 55, 58, 23, 27, 28, 59, 0, 1, 41, 38, 14, 15, 51, 46, 20, 35, 10, 45, 11, 3, 17, 57, 21, 4, 40, 49, 9, 34, 53, 39, 6, 43, 18, 8, 52, 13, 37, 22, 30, 19, 25, 31, 32, 16, 2, 26, 56, 48, 24, 54]","[34, 9, 22, 18, 34, 43, 3, 41, 54, 24, 2, 0, 30, 30, 25, 0, 41, 62, 12, 21, 40, 42, 21, 0, 30, 18, 66, 1, 58, 35, 33, 0, 35, 24, 22, 54, 70, 9, 40, 24, 63, 28, 38, 57, 22, 33, 14, 32, 29, 34, 37, 40, 37, 60, 40, 27, 5, 0, 34, 19]"
"[26, 59, 23, 9, 2, 5, 18, 43, 47, 22, 57, 25, 19, 10, 3, 11, 29, 37, 15, 35, 52, 53, 40, 45, 34, 21, 12, 50, 58, 33, 39, 32, 42, 20, 44, 14, 17, 49, 0, 38, 27, 46, 1, 56, 6, 13, 24, 41, 30, 28, 55, 31, 7, 16, 4, 48, 51, 54, 36, 8]","[27, 0, 30, 70, 40, 41, 38, 28, 3, 32, 0, 37, 34, 66, 35, 58, 22, 14, 42, 18, 22, 40, 22, 1, 9, 35, 34, 24, 0, 9, 24, 37, 43, 30, 34, 40, 33, 54, 41, 21, 30, 0, 62, 5, 63, 33, 34, 12, 29, 25, 2, 40, 54, 60, 24, 0, 21, 19, 18, 57]"
"[49, 31, 41, 9, 15, 57, 6, 20, 36, 30, 43, 26, 39, 29, 8, 4, 18, 35, 22, 0, 21, 7, 24, 33, 59, 48, 46, 12, 50, 14, 11, 1, 44, 17, 45, 28, 34, 58, 32, 25, 40, 27, 52, 37, 2, 51, 13, 38, 16, 19, 42, 47, 10, 53, 23, 56, 5, 3, 54, 55]","[54, 40, 12, 70, 42, 0, 63, 30, 18, 29, 28, 27, 24, 22, 57, 24, 38, 18, 32, 41, 35, 54, 34, 9, 0, 0, 0, 34, 24, 40, 58, 62, 34, 33, 1, 25, 9, 0, 37, 37, 22, 30, 22, 14, 40, 21, 33, 21, 60, 34, 43, 3, 66, 40, 30, 5, 41, 35, 19, 2]"
"[21, 17, 39, 28, 55, 22, 10, 26, 6, 46, 3, 7, 2, 49, 27, 11, 31, 36, 20, 13, 43, 19, 59, 56, 32, 29, 52, 1, 18, 41, 5, 50, 48, 24, 33, 51, 44, 9, 25, 42, 45, 57, 47, 12, 14, 35, 16, 53, 0, 54, 4, 58, 40, 30, 38, 23, 8, 34, 37, 15]","[35, 33, 24, 25, 2, 32, 66, 27, 63, 0, 35, 54, 40, 54, 30, 58, 40, 18, 30, 33, 28, 34, 0, 5, 37, 22, 22, 62, 38, 12, 41, 24, 0, 34, 9, 21, 34, 70, 37, 43, 1, 0, 3, 34, 40, 18, 60, 40, 41, 19, 24, 0, 22, 29, 21, 30, 57, 9, 14, 42]"
"[28, 47, 45, 49, 22, 39, 43, 56, 54, 26, 0, 51, 29, 37, 36, 8, 59, 24, 52, 7, 48, 44, 21, 32, 31, 2, 40, 42, 27, 20, 53, 58, 10, 12, 41, 38, 50, 13, 16, 57, 11, 17, 23, 34, 33, 14, 3, 18, 35, 55, 1, 4, 5, 9, 30, 25, 46, 6, 19, 15]","[25, 3, 1, 54, 32, 24, 28, 5, 19, 27, 41, 21, 22, 14, 18, 57, 0, 34, 22, 54, 0, 34, 35, 37, 40, 40, 22, 43, 30, 30, 40, 0, 66, 34, 12, 21, 24, 33, 60, 0, 58, 33, 30, 9, 9, 40, 35, 38, 18, 2, 62, 24, 41, 70, 29, 37, 0, 63, 34, 42]"
"[43, 35, 54, 37, 49, 8, 9, 55, 25, 31, 11, 42, 20, 32, 45, 58, 38, 18, 56, 14, 21, 19, 4, 2, 28, 46, 12, 59, 27, 48, 5, 17, 26, 13, 0, 40, 36, 6, 34, 24, 52, 30, 23, 7, 10, 3, 51, 15, 29, 1, 33, 41, 57, 53, 44, 50, 22, 47, 16, 39]","[28, 18, 19, 14, 54, 57, 70, 2, 37, 40, 58, 43, 30, 37, 1, 0, 21, 38, 5, 40, 35, 34, 24, 40, 25, 0, 34, 0, 30, 0, 41, 33, 27, 33, 41, 22, 18, 63, 9, 34, 22, 29, 30, 54, 66, 35, 21, 42, 22, 62, 9, 12, 0, 40, 34, 24, 32, 3, 60, 24]"
"[24, 10, 38, 47, 58, 4, 43, 33, 51, 15, 19, 40, 18, 32, 7, 29, 49, 44, 46, 59, 45, 54, 3, 22, 14, 8, 28, 13, 25, 11, 57, 21, 27, 56, 53, 35, 41, 6, 39, 34, 26, 12, 55, 17, 1, 20, 23, 30, 37, 42, 9, 0, 2, 16, 48, 31, 5, 52, 36, 50]","[34, 66, 21, 3, 0, 24, 28, 9, 21, 42, 34, 22, 38, 37, 54, 22, 54, 34, 0, 0, 1, 19, 35, 32, 40, 57, 25, 33, 37, 58, 0, 35, 30, 5, 40, 18, 12, 63, 24, 9, 27, 34, 2, 33, 62, 30, 30, 29, 14, 43, 70, 41, 40, 60, 0, 40, 41, 22, 18, 24]"
"[12, 45, 10, 40, 50, 53, 30, 16, 0, 19, 24, 11, 8, 29, 59, 51, 21, 39, 22, 47, 18, 31, 28, 42, 46, 58, 56, 49, 17, 1, 38, 33, 57, 36, 14, 7, 48, 43, 35, 44, 15, 54, 26, 27, 5, 2, 13, 32, 55, 37, 23, 6, 34, 52, 4, 3, 41, 25, 9, 20]","[34, 1, 66, 22, 24, 40, 29, 60, 41, 34, 34, 58, 57, 22, 0, 21, 35, 24, 32, 3, 38, 40, 25, 43, 0, 0, 5, 54, 33, 62, 21, 9, 0, 18, 40, 54, 0, 28, 18, 34, 42, 19, 27, 30, 41, 40, 33, 37, 2, 14, 30, 63, 9, 22, 24, 35, 12, 37, 70, 30]"
"[34, 6, 39, 20, 9, 0, 4, 48, 22, 18, 46, 16, 30, 49, 11, 7, 10, 33, 27, 37, 19, 42, 53, 35, 51, 21, 3, 58, 38, 28, 50, 26, 17, 54, 59, 40, 52, 47, 55, 36, 43, 57, 44, 31, 29, 1, 41, 25, 13, 32, 15, 56, 5, 2, 45, 12, 8, 24, 23, 14]","[9, 63, 24, 30, 70, 41, 24, 0, 32, 38, 0, 60, 29, 54, 58, 54, 66, 9, 30, 14, 34, 43, 40, 18, 21, 35, 35, 0, 21, 25, 24, 27, 33, 19, 0, 22, 22, 3, 2, 18, 28, 0, 34, 40, 22, 62, 12, 37, 33, 37, 42, 5, 41, 40, 1, 34, 57, 34, 30, 40]"
"[19, 31, 14, 36, 1, 54, 49, 30, 37, 56, 20, 44, 52, 16, 47, 18, 40, 26, 33, 53, 13, 34, 46, 6, 9, 45, 57, 25, 12, 22, 42, 4, 50, 55, 7, 3, 15, 48, 41, 27, 28, 10, 24, 2, 58, 35, 51, 5, 38, 59, 32, 21, 0, 43, 11, 8, 17, 23, 39, 29]","[34, 40, 40, 18, 62, 19, 54, 29, 14, 5, 30, 34, 22, 60, 3, 38, 22, 27, 9, 40, 33, 9, 0, 63, 70, 1, 0, 37, 34, 32, 43, 24, 24, 2, 54, 35, 42, 0, 12, 30, 25, 66, 34, 40, 0, 18, 21, 41, 21, 0, 37, 35, 41, 28, 58, 57, 33, 30, 24, 22]"
