,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_Cl,0.9667014353107453,0.7032347890758394,0.9898373097523308,0.8606543089539557,0.8500331705159767,0.5671816038051408
1,Reaction_CO_Cl,Reaction_CN,Reaction_CO_biphenyl,0.9671721828203614,0.6884761057890931,0.9898831657080727,0.8914687226660174,0.8799714013941745,0.6851436863471836
2,Reaction_CO_biphenyl,Reaction_CS,Reaction_CO_Cl,0.9827552255759684,0.6054403497986593,0.9937389891331583,0.7954017944969556,0.898474432828553,0.6764337706309792
3,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_Cl,0.9879394938183359,0.500550268962118,0.9961658322814343,0.807855462024507,0.9352799952027067,0.5272164343303684
4,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_Cl,0.9511992376637661,0.6654021288326796,0.981389748762406,0.8178346298228293,0.6419098011177927,0.6181321834137931
5,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CO_biphenyl,0.9185534515840191,0.7358835379997649,0.9694326856306592,0.9069014436896546,0.6961615095662232,0.7215402886246707
6,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CO_ortho,0.9430844219815595,0.8170807713968531,0.9773141269623454,0.9124906616282477,0.7905459152155349,0.637985141861131
7,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_Si,0.9642706294889144,0.6160506430690429,0.9920662026656614,0.833060597660854,0.8264714394326627,0.5696954952946439
8,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_Cl,0.9403548537010286,0.7251712585388007,0.9759316087855497,0.8539762266613501,0.8187920765183578,0.6160315014224603
9,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_Cl,0.9762351718997753,0.7003371282007069,0.9930221647014071,0.8528957544770123,0.7800134951599099,0.6217933510057863
10,Reaction_CO_Cl,Reaction_CO_biphenyl,Reaction_CO_ortho,0.943048317480617,0.821697398768756,0.9809584641860437,0.9246126268485765,0.689834398188528,0.6856136849599757
11,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_Cl,0.9543121859709941,0.7469778831144543,0.9874843744871786,0.8970051769864473,0.8651809126974003,0.5565098232866368
12,Reaction_CO_biphenyl,Reaction_CO_Cl,Reaction_CO_ortho,0.9844165375495425,0.6832526710726845,0.9949895241772103,0.8387788460358665,0.8997472139792022,0.6855363939131913
