,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CF3,Reaction_CH2CF3,Reaction_OCH2F,0.9101620538464759,-0.3083706640002466,0.9624164140296885,0.6813589321839318,0.7143648813370489,0.5642406590875222
1,Reaction_OCH2F,Reaction_CH2CF3,Reaction_Cy,0.8911853410097431,-0.2713257559793487,0.9495794903498064,0.6297024103916012,0.6693327868746063,0.5594990651326187
2,Reaction_OCH2F,Reaction_CF3,Reaction_Cy,0.9537151178279929,0.10909014412826545,0.9798855847067398,0.5727833628375973,0.8740830418336486,0.4679238549304523
3,Reaction_CH2CF3,Reaction_OCH2F,Reaction_CF3,0.8277740157102842,0.5499465560959651,0.9258611225589118,0.7921148583760672,0.6119764991052056,0.5885936798441296
4,Reaction_OCH2F,Reaction_Cy,Reaction_CF3,0.958100667251345,-1.3005541243745915,0.9808711020412876,0.5873008084729572,0.7261725653260911,0.43268195619146776
5,Reaction_CH2CF3,Reaction_CF3,Reaction_Cy,0.9264756882717533,-0.13864707258127362,0.9731735423993231,0.6925436772592505,0.8671413102819306,0.45009149337042187
6,Reaction_CH2CF3,Reaction_Cy,Reaction_SCF3,0.8032248228191443,0.446280393673981,0.9166621373604982,0.6799583734902254,0.6903861760216573,0.46848261327514906
7,Reaction_CF3,Reaction_CH2CF3,Reaction_Cy,0.8518910252415083,0.7198496584398414,0.9409340290764975,0.8713958570361826,0.8238145180262384,0.5105810762267653
8,Reaction_OCH2F,Reaction_Cy,Reaction_CH2CF3,0.8780601086521796,0.4022519000757002,0.954586787837563,0.6501392948978074,0.6965178282980882,0.5196938408556341
9,Reaction_CH2CF3,Reaction_CF3,Reaction_Cy,0.938453843804951,0.5492649107783861,0.9778431570412871,0.7523010889068227,0.753695518621283,0.6382042058272072
10,Reaction_CF3,Reaction_Cy,Reaction_CH2CF3,0.8662640026712429,0.5641674787930282,0.9440310139923709,0.8024555870566361,0.730681914999259,0.6044452318881627
11,Reaction_CH2CF3,Reaction_Cy,Reaction_CF3,0.936215110027955,0.24131247378733167,0.9814789990547171,0.5966919036314906,0.8222909050605578,0.41943669678709145
12,Reaction_CH2CF3,Reaction_Cy,Reaction_OCH2F,0.8843154492444074,-0.26529116936967667,0.9480412330562835,0.596053434667457,0.7076683113772352,0.5386462228896477
13,Reaction_CH2CF3,Reaction_Cy,Reaction_OCH2F,0.889956565296152,-0.5172315091266881,0.9506108831918318,0.5488630468287871,0.7683317495265841,0.4187628431947846
14,Reaction_CH2CF3,Reaction_CF3,Reaction_OCH2F,0.8277736962770326,0.6195300534627153,0.9276359890081645,0.8181125427971369,0.6567038663675381,0.5611769301311816
15,Reaction_CH2CF3,Reaction_CF3,Reaction_Cy,0.8673344971029564,0.026282660661492097,0.9666953295462934,0.4516868531480041,0.7725112276035843,0.30431482415972444
16,Reaction_CH2CF3,Reaction_OCH2F,Reaction_Cy,0.8802402017140468,-0.26509614868851616,0.9710487725731525,0.5516948209347162,0.6945045669019784,0.4298401940916549
17,Reaction_OCH2F,Reaction_CH2CF3,Reaction_Cy,0.9274474946607525,-0.20592454849089337,0.9702351295413105,0.6114498328125237,0.7482949404078947,0.5241856568661989
18,Reaction_CF3,Reaction_Cy,Reaction_CH2CF3,0.9017798639488199,0.506047402002299,0.9667391135554967,0.7463065567614032,0.6475985063426271,0.5163632100207098
19,Reaction_CH2CF3,Reaction_OCH2F,Reaction_Cy,0.913763663813402,-0.4512216841131711,0.9639347991813437,0.586722146315057,0.724910723520148,0.508693651198077
20,Reaction_CH2CF3,Reaction_OCH2F,Reaction_CF3,0.8806586746271883,0.19838696515218335,0.9506406393575957,0.7160508082473622,0.7503052898529676,0.4878814649865072
21,Reaction_CH2CF3,Reaction_CF3,Reaction_Cy,0.9230214126348605,0.0102001818482792,0.9698793367422163,0.6837017174287414,0.8507699593953255,0.55883843136596
