,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,0.8754160234640321,0.4018802023375573,0.9611018845070448,0.641256541417823,0.8995318277623696,0.45233637939872623
1,0.9601838282393851,-0.5524368534702404,0.9899108075267152,0.49238238045665994,1.0,0.2932540056969629
2,0.9292520939754858,0.34745278569255034,0.9811233143549759,0.6091827616013119,0.8405895189435386,0.4348721516218116
3,0.9135672236077788,0.1595017294287262,0.9711068224220124,0.5733740531787526,0.9083079558555025,0.35258431049370786
4,0.868236647096728,0.5445159131092692,0.963239069343544,0.7505810381209507,0.7333333333333334,0.5545997464861582
5,0.9725260922178697,0.1321744768035389,0.9891382241086518,0.4318397725132671,0.980952380952381,0.3108196381405941
6,0.8891151548672567,0.3892820699368288,0.965200942846033,0.6715135229079073,0.8857142857142857,0.35467937562051094
7,0.831836176834527,0.5227053262795192,0.9629226844647647,0.7445313048660682,0.8803928527035957,0.4888478360318072
8,0.9139307203552017,0.38214646230277893,0.9625312211128767,0.6753478917614754,0.7714285714285715,0.4822717313195179
9,0.9573117005932619,0.3466463734525955,0.9911279982533548,0.6336204930541958,0.8803928527035957,0.44625113662654603
10,0.8873535932041211,0.45952540468482184,0.9656598571881183,0.6783595667514811,0.7846979774097267,0.5121727560931505
11,0.9291591696834323,0.3958758421559191,0.9822885067613283,0.6370331664249543,0.9047619047619049,0.4290080709453518
12,0.9737988897274966,0.05319825123347699,0.9966703204321785,0.4894436042965793,0.961904761904762,0.3642843876996875
13,0.8851924802073248,0.3179471570549659,0.9574854350769011,0.5965680501237465,0.8476190476190477,0.4261809755587848
14,0.9355022694460376,0.3530529695328537,0.973330268786187,0.6435068348301047,0.8857142857142857,0.40851752297958815
15,0.8924166579933389,0.3046793274317299,0.9593671828412416,0.5826929858814136,0.7846979774097267,0.4121532195285369
16,0.9156362820280465,0.2919329702955745,0.9682882143535507,0.5533014555233682,0.8995318277623696,0.3473866543924287
17,0.9023809875945075,0.4197886858036398,0.9694509963154987,0.6807108935739677,0.9047619047619049,0.4774485194128686
18,0.8498180670949013,0.6117196973609461,0.9583067264769822,0.7869187167242141,0.8173454772730305,0.5309028123525946
19,0.9186534875309581,0.04541566887791515,0.9709263423969223,0.4818676025016879,0.8285714285714286,0.36842180748370096
20,0.9067362152697479,0.4311989965039491,0.9728612895596082,0.6785984400577483,0.8803928527035957,0.42596546051311523
21,0.8638615773086269,0.262693712460494,0.9560488060640884,0.5204724239649455,0.8095238095238096,0.3588455516879284
22,0.8935861525538671,0.40360874826754656,0.9731617610818375,0.653237675292351,0.8857142857142857,0.44388294727921446
23,0.9120374186840141,0.3481833819155864,0.9653820312220615,0.5901401841283609,0.7846979774097267,0.3605928984296376
24,0.9313959451257363,0.35016063625750493,0.9714987770208848,0.607028365652348,0.8857142857142857,0.4294425096095282
